@relation 'beta_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
18,12,1,1,0,1,5,6,5,12,13,6,7,1,19,13,11,-1,Stop,Stop,Stop,Stop,7.5,6.25,10.5,North
18,13,1,1,0,1,5,6,5,12,13,6,7,1,20,14,12,-1,Stop,Stop,Stop,Stop,7.5,6.25,11.25,Stop
18,14,0,1,0,1,5,6,5,12,13,6,7,1,21,15,13,-1,Stop,Stop,Stop,Stop,7.5,6.25,12,West
18,14,0,1,0,1,5,6,5,12,13,6,7,1,21,15,13,-1,Stop,Stop,Stop,Stop,7.5,6.25,12,West
17,14,0,1,1,1,5,6,5,12,13,6,7,1,20,14,12,-1,Stop,Stop,Stop,Stop,7.5,6.25,11.25,South
16,14,0,1,1,1,5,6,5,12,13,6,7,1,19,13,11,-1,Stop,Stop,Stop,Stop,7.5,6.25,10.5,South
16,13,1,1,1,1,5,6,5,12,13,6,7,1,18,12,10,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.75,South
16,12,1,1,1,1,5,6,5,12,13,6,7,1,17,11,9,-1,Stop,Stop,Stop,Stop,7.5,6.25,9,East
16,11,1,1,1,1,5,6,5,12,13,6,7,1,16,12,8,-1,Stop,Stop,Stop,Stop,7.5,6.25,8.75,East
17,11,1,1,1,1,5,6,5,12,13,6,7,1,17,13,9,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.5,South
18,11,1,1,0,1,5,6,5,12,13,6,7,1,18,14,10,-1,Stop,Stop,Stop,Stop,7.5,6.25,10.25,South
18,10,1,1,0,1,5,6,5,12,13,6,7,1,17,15,9,-1,Stop,Stop,Stop,Stop,7.5,6.25,10,South
18,9,1,1,0,1,5,6,5,12,13,6,7,1,16,16,8,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.75,South
18,8,1,1,0,1,5,6,5,12,13,6,7,1,15,17,7,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.5,South
18,7,1,1,0,1,5,6,5,12,13,6,7,1,14,18,6,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.25,South
18,6,1,1,0,1,5,6,5,12,13,6,7,1,13,19,5,-1,Stop,Stop,Stop,Stop,7.5,6.25,9,South
18,5,1,1,0,1,5,6,5,12,13,6,7,1,14,20,6,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.75,South
18,4,1,1,0,1,5,6,5,12,13,6,7,1,15,21,7,-1,Stop,Stop,Stop,Stop,7.5,6.25,10.5,West
18,3,1,0,0,1,5,6,5,12,13,6,7,1,16,22,8,-1,Stop,Stop,Stop,Stop,7.5,6.25,11.25,West
17,3,1,0,1,1,5,6,5,12,13,6,7,1,15,21,7,-1,Stop,Stop,Stop,Stop,7.5,6.25,10.5,West
16,3,1,0,1,1,5,6,5,12,13,6,7,1,14,20,6,-1,Stop,Stop,Stop,Stop,7.5,6.25,9.75,West
15,3,1,0,1,1,5,6,5,12,13,6,7,1,13,19,5,-1,Stop,Stop,Stop,Stop,7.5,6.25,9,West
14,3,1,0,1,1,5,6,5,12,13,6,7,1,12,18,4,-1,Stop,Stop,Stop,Stop,7.5,6.25,8.25,North
13,3,1,0,1,1,5,6,5,12,13,6,7,1,11,17,3,-1,Stop,Stop,Stop,Stop,7.5,6.25,7.5,North
13,4,1,1,1,1,5,6,5,12,13,6,7,1,10,16,2,-1,Stop,Stop,Stop,Stop,7.5,6.25,6.75,East
13,5,1,1,1,1,5,6,5,12,13,6,7,1,9,15,1,-1,Stop,Stop,Stop,Stop,7.5,6.25,6,East
14,5,1,1,1,1,5,6,5,12,13,6,7,1,10,16,2,-1,Stop,Stop,Stop,Stop,7.5,6.25,6.75,West
15,5,1,1,1,1,5,6,5,12,13,6,7,1,11,17,3,-1,Stop,Stop,Stop,Stop,7.5,6.25,7.5,West
14,5,1,1,1,1,5,6,5,12,13,6,7,1,10,16,2,-1,Stop,Stop,Stop,Stop,7.5,6.25,6.75,North
13,5,1,1,1,1,5,6,5,12,13,6,7,1,9,15,1,-1,Stop,Stop,Stop,Stop,7.5,6.25,6,North
13,6,1,1,1,1,5,6,5,12,5,1,7,1,8,14,-1,-1,Stop,Stop,Stop,Stop,5.5,5,5,West
13,7,1,1,1,1,5,6,5,12,5,1,7,1,9,13,-1,-1,Stop,Stop,Stop,Stop,5.5,5,5,West
12,7,1,1,1,1,5,6,5,12,5,1,7,1,8,12,-1,-1,Stop,Stop,Stop,Stop,5.5,5,4.5,West
11,7,1,1,1,1,5,6,5,12,5,1,7,1,7,11,-1,-1,Stop,Stop,Stop,Stop,5.5,5,4,West
10,7,1,1,1,1,5,6,5,12,5,1,7,1,6,10,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3.5,South
9,7,1,1,1,1,5,6,5,12,5,1,7,1,5,9,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3,South
9,6,1,1,1,1,5,6,5,12,5,1,7,1,4,10,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3,West
9,5,1,1,1,1,5,6,5,12,5,1,7,1,5,11,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3.5,West
8,5,1,1,1,1,5,6,5,12,5,1,7,1,4,10,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3,West
7,5,1,1,1,1,5,6,5,12,5,1,7,1,3,9,-1,-1,Stop,Stop,Stop,Stop,5.5,5,2.5,West
6,5,1,1,1,1,5,6,5,12,5,1,7,1,2,8,-1,-1,Stop,Stop,Stop,Stop,5.5,5,2,North
5,5,1,1,1,1,5,6,5,12,5,1,7,1,1,7,-1,-1,Stop,Stop,Stop,Stop,5.5,5,1.5,North
5,6,1,1,1,1,1,1,5,12,5,1,7,1,-1,6,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.75,North
5,7,1,1,1,1,1,1,5,12,5,1,7,1,-1,5,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.5,North
5,8,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.25,Stop
5,9,0,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0,East
5,9,0,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0,North
6,9,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.25,North
6,10,1,1,1,0,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0,West
6,11,1,1,1,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,-0.25,West
5,11,1,0,1,1,1,1,5,12,5,1,7,1,-1,1,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,-0.5,North
4,11,1,0,1,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,-0.25,East
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,West,East,Stop,9,9,7,Stop
12,10,1,1,1,1,5,5,4,12,14,6,13,12,12,10,6,3,East,South,West,Stop,9,8.75,7.75,East
12,10,1,1,1,1,6,5,4,11,13,6,13,12,11,9,5,3,South,East,West,South,9,8.5,7,East
13,10,1,1,1,1,6,4,5,11,13,6,13,12,13,9,4,1,South,East,East,West,9.25,8.25,6.75,North
14,10,1,1,1,1,6,3,5,11,14,6,13,11,15,10,4,3,South,East,West,West,9.5,7.75,8,West
14,11,1,1,1,1,6,3,5,11,13,6,12,11,16,9,6,3,North,North,East,West,9,7.75,8.5,West
13,11,1,1,1,1,6,4,5,12,14,6,11,11,14,9,6,3,East,West,South,Stop,9,8.25,8,West
12,11,1,1,1,1,7,4,4,12,14,5,10,11,12,9,8,1,South,North,South,Stop,8.75,8,7.5,West
11,11,1,1,1,1,7,3,4,13,14,4,7,1,12,9,10,-1,East,North,North,Stop,8,5.25,7.5,West
10,11,1,1,1,1,8,3,4,14,14,5,7,1,10,9,10,-1,East,South,West,Stop,8.25,5.75,7,West
9,11,1,1,1,1,9,3,4,13,13,5,7,1,8,7,10,-1,West,West,South,Stop,8.25,5.5,6,West
8,11,1,1,1,1,8,3,3,13,13,4,7,1,8,7,12,-1,North,West,South,Stop,7.75,5.25,6.5,North
7,11,1,1,1,1,8,4,2,13,13,3,7,1,8,7,14,-1,East,East,South,Stop,7.5,5.25,7,North
7,12,1,1,1,1,9,4,3,13,13,3,7,1,10,5,15,-1,East,East,West,Stop,8,5.25,7.25,West
7,13,1,1,1,1,10,4,3,13,12,3,7,1,12,4,15,-1,North,North,West,Stop,8,5.25,7.5,West
6,13,1,1,1,1,10,5,3,14,11,3,7,1,12,4,15,-1,East,East,East,Stop,7.75,5.75,7.5,West
5,13,1,1,1,1,11,5,4,14,12,3,7,1,14,2,17,-1,East,Stop,North,Stop,8.5,5.75,8,West
4,13,1,1,1,1,12,5,3,1,12,4,7,1,16,-1,17,-1,West,Stop,South,Stop,8.5,2.75,7.75,North
3,13,1,1,1,1,11,5,3,1,12,3,7,1,16,-1,19,-1,North,Stop,South,Stop,8.25,2.5,8.25,Stop
3,14,0,1,1,1,11,6,3,1,12,3,7,1,16,-1,20,-1,North,Stop,North,Stop,8.25,2.75,8.5,East
3,14,0,1,1,1,11,7,3,1,12,4,7,1,15,-1,19,-1,South,Stop,East,Stop,8.25,3.25,8,South
4,14,0,1,1,1,11,6,3,1,13,4,7,1,15,-1,19,-1,South,Stop,East,Stop,8.5,3,8,South
4,13,1,1,1,1,11,5,3,1,14,4,7,1,15,-1,19,-1,North,Stop,North,Stop,8.75,2.75,8,East
4,12,1,1,1,1,11,6,3,1,14,5,7,1,13,-1,17,-1,East,Stop,North,Stop,8.75,3.25,7,East
5,12,1,1,1,1,12,6,3,1,14,5,7,1,13,-1,16,-1,South,Stop,West,Stop,9,3.25,6.75,South
6,12,1,1,1,1,12,5,3,1,13,5,7,1,13,-1,14,-1,North,Stop,East,Stop,8.75,3,6.25,South
6,11,1,1,1,1,12,6,3,1,14,5,7,1,11,-1,14,-1,West,Stop,West,Stop,9,3.25,5.75,South
6,10,1,1,1,0,11,6,3,1,13,5,7,1,9,-1,12,-1,East,Stop,South,Stop,8.5,3.25,4.75,South
6,9,1,1,1,1,12,6,3,1,13,4,7,1,9,-1,12,-1,East,Stop,North,Stop,8.75,3,4.75,South
6,8,1,1,1,1,12,6,3,1,13,5,7,1,8,-1,10,-1,South,Stop,East,Stop,8.75,3.25,4,East
6,7,1,1,1,1,12,5,3,1,14,5,7,1,8,-1,10,-1,West,Stop,West,Stop,9,3,4,East
7,7,1,1,1,1,11,5,3,1,13,5,7,1,6,-1,8,-1,East,Stop,North,Stop,8.5,3,3,East
8,7,1,1,1,1,12,5,3,1,13,6,7,1,6,-1,6,-1,North,Stop,North,Stop,8.75,3.25,2.5,South
9,7,1,1,1,1,12,6,3,1,13,6,7,1,4,-1,5,-1,East,Stop,East,Stop,8.75,3.5,1.75,East
9,6,1,1,1,1,13,6,3,1,14,6,7,1,4,-1,5,-1,East,Stop,North,Stop,9.25,3.5,1.75,East
10,6,1,1,1,1,14,6,3,1,14,7,7,1,4,-1,5,-1,North,Stop,East,Stop,9.5,3.75,1.75,East
11,6,1,1,1,1,14,7,3,1,15,7,7,1,4,-1,5,-1,West,Stop,East,Stop,9.75,4,1.75,East
12,6,1,1,1,1,13,7,3,1,15,7,7,1,2,-1,4,-1,Stop,Stop,East,Stop,9.5,4,1,East
13,6,1,1,1,1,1,1,3,1,16,7,7,1,-1,-1,4,-1,Stop,Stop,East,Stop,6.75,2.5,0.25,East
14,6,1,1,1,1,1,1,3,1,17,7,7,1,-1,-1,4,-1,Stop,Stop,East,Stop,7,2.5,0.25,East
15,6,1,1,1,1,1,1,3,1,17,7,7,1,-1,-1,3,-1,Stop,Stop,Stop,Stop,7,2.5,0,North
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,West,Stop,South,9,9,7,Stop
12,10,1,1,1,1,6,6,4,12,13,6,13,12,10,10,5,2,North,East,East,South,9,9,6.75,Stop
12,10,1,1,1,1,6,7,5,12,14,6,13,11,9,9,6,1,East,North,East,North,9.5,9,6.25,Stop
12,10,1,1,1,1,7,7,5,13,15,6,13,10,8,10,7,2,North,East,East,South,10,9,6.75,Stop
12,10,1,1,1,1,7,8,6,13,15,6,13,11,7,9,7,1,West,South,West,South,10.25,9.5,6,Stop
12,10,1,1,1,1,6,8,6,12,14,6,13,10,8,8,6,1,North,West,South,Stop,9.75,9,5.75,East
12,10,1,1,1,1,6,9,5,12,14,5,13,10,7,9,7,-1,North,West,East,Stop,9.5,9,5.5,East
13,10,1,1,1,1,6,9,4,12,15,5,7,1,8,11,7,-1,North,East,North,Stop,8,6.75,6.25,West
14,10,1,1,1,1,6,9,5,12,15,6,7,1,9,11,5,-1,North,West,East,Stop,8.25,7,6,South
13,10,1,1,1,1,6,9,4,12,16,6,7,1,8,11,7,-1,East,North,South,Stop,8.25,7,6.25,South
13,9,1,1,1,1,7,9,4,13,16,5,7,1,6,13,7,-1,East,West,North,Stop,8.5,7,6.25,East
13,8,1,1,1,1,8,9,3,13,16,6,7,1,6,15,5,-1,East,South,North,Stop,8.5,7.25,6.25,East
14,8,1,1,1,1,9,9,3,12,16,6,7,1,6,15,4,-1,South,South,South,Stop,8.75,7,6,East
15,8,1,1,1,1,9,8,3,12,16,5,7,1,6,16,4,-1,East,South,South,Stop,8.75,6.5,6.25,South
16,8,1,1,1,1,10,8,3,11,16,4,7,1,6,16,4,-1,South,West,North,Stop,9,6,6.25,South
16,7,1,1,1,1,10,7,2,11,16,5,7,1,6,18,2,-1,West,East,South,Stop,8.75,6,6.25,South
16,6,1,1,1,1,9,7,3,11,16,4,7,1,8,18,2,-1,West,West,Stop,Stop,8.75,5.75,6.75,East
16,5,1,1,1,1,8,7,2,11,5,1,7,1,10,20,-1,-1,West,West,Stop,Stop,5.5,5,7,East
17,5,1,1,1,1,7,7,2,11,5,1,7,1,12,21,-1,-1,West,North,Stop,Stop,5.25,5,7.75,North
18,5,1,1,0,1,6,7,2,12,5,1,7,1,14,23,-1,-1,East,North,Stop,Stop,5,5.25,8.75,North
18,6,1,1,0,1,7,7,2,12,5,1,7,1,12,22,-1,-1,West,North,Stop,Stop,5.25,5.25,8,North
18,7,1,1,0,1,6,7,2,12,5,1,7,1,12,21,-1,-1,South,South,Stop,Stop,5,5.25,7.75,North
18,8,1,1,0,1,6,6,2,11,5,1,7,1,14,19,-1,-1,South,East,Stop,Stop,5,4.75,7.75,West
18,9,1,1,0,1,6,6,3,11,5,1,7,1,15,17,-1,-1,West,North,Stop,Stop,5.25,4.75,7.5,West
17,9,1,1,1,1,5,6,3,12,5,1,7,1,15,17,-1,-1,West,North,Stop,Stop,5,5,7.5,South
16,9,1,1,1,1,5,6,3,12,5,1,7,1,14,16,-1,-1,West,East,Stop,Stop,5,5,7,South
16,8,1,1,1,1,5,6,4,12,5,1,7,1,13,16,-1,-1,South,South,Stop,Stop,5.25,5,6.75,West
16,7,1,1,1,1,5,5,4,11,5,1,7,1,13,16,-1,-1,South,East,Stop,Stop,5.25,4.5,6.75,West
15,7,1,1,1,1,5,5,5,11,5,1,7,1,12,14,-1,-1,East,East,Stop,Stop,5.5,4.5,6,West
14,7,1,1,1,1,6,5,5,11,5,1,7,1,10,13,-1,-1,West,North,Stop,Stop,5.75,4.5,5.25,West
13,7,1,1,1,1,5,5,5,12,5,1,7,1,10,13,-1,-1,North,South,Stop,Stop,5.5,4.75,5.25,South
12,7,1,1,1,1,5,6,5,11,5,1,7,1,8,11,-1,-1,South,East,Stop,Stop,5.5,4.75,4.25,West
12,6,1,1,1,1,5,5,6,11,5,1,7,1,8,11,-1,-1,East,East,Stop,Stop,5.75,4.5,4.25,West
11,6,1,1,1,1,6,5,6,11,5,1,7,1,6,10,-1,-1,East,South,Stop,Stop,6,4.5,3.5,West
10,6,1,1,1,1,6,5,6,10,5,1,7,1,5,8,-1,-1,East,South,Stop,Stop,6,4.25,2.75,West
9,6,1,1,1,1,6,5,6,9,5,1,7,1,4,6,-1,-1,West,West,Stop,Stop,6,4,2,West
8,6,1,1,1,1,5,5,5,9,5,1,7,1,4,6,-1,-1,South,West,Stop,Stop,5.5,4,2,West
7,6,1,1,1,1,5,4,5,9,5,1,7,1,4,5,-1,-1,East,West,Stop,Stop,5.5,3.75,1.75,West
6,6,1,1,1,1,6,4,5,9,5,1,7,1,2,4,-1,-1,East,West,Stop,Stop,5.75,3.75,1,South
5,6,1,1,1,1,6,4,5,9,5,1,7,1,3,3,-1,-1,Stop,South,Stop,Stop,5.75,3.75,1,East
5,5,1,1,1,1,6,5,5,8,5,1,7,1,1,3,-1,-1,Stop,East,Stop,Stop,5.75,3.75,0.5,East
6,5,1,1,1,1,1,1,6,8,5,1,7,1,-1,3,-1,-1,Stop,West,Stop,Stop,4.75,2.75,0,North
7,5,1,1,1,1,1,1,5,8,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,4.5,2.75,0.5,North
7,6,1,1,1,1,1,1,4,8,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,4.25,2.75,0.5,North
7,7,1,1,1,1,1,1,4,8,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.25,2.75,0.25,North
7,8,1,1,1,1,1,1,5,8,5,1,7,1,-1,2,-1,-1,Stop,South,Stop,Stop,4.5,2.75,-0.25,North
7,9,1,1,1,1,1,1,5,7,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.5,2.5,0.25,West
7,10,1,1,1,1,1,1,6,7,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4.75,2.5,0.25,Stop
6,10,1,1,1,0,1,1,5,7,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4.5,2.5,0.25,North
6,10,1,1,1,0,1,1,4,7,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,4.25,2.5,0.5,North
6,11,1,1,1,1,1,1,5,7,5,1,7,1,-1,5,-1,-1,Stop,South,Stop,Stop,4.5,2.5,0.5,West
6,12,1,1,1,1,1,1,5,6,5,1,7,1,-1,7,-1,-1,Stop,North,Stop,Stop,4.5,2.25,1,South
5,12,1,1,1,1,1,1,5,7,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,4.5,2.5,0.5,Stop
5,11,1,0,1,1,1,1,6,7,5,1,7,1,-1,5,-1,-1,Stop,South,Stop,Stop,4.75,2.5,0.5,West
5,11,1,0,1,1,1,1,6,6,5,1,7,1,-1,6,-1,-1,Stop,South,Stop,Stop,4.75,2.25,0.75,West
4,11,1,0,1,1,1,1,6,6,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,4.75,2.25,1,West
3,11,1,0,1,1,1,1,6,5,5,1,7,1,-1,9,-1,-1,Stop,West,Stop,Stop,4.75,2,1.5,West
2,11,1,0,1,1,1,1,5,5,5,1,7,1,-1,9,-1,-1,Stop,West,Stop,Stop,4.5,2,1.5,North
1,11,1,0,1,0,1,1,5,5,5,1,7,1,-1,10,-1,-1,Stop,North,Stop,Stop,4.5,2,1.75,North
1,12,1,1,1,0,1,1,5,6,5,1,7,1,-1,10,-1,-1,Stop,East,Stop,Stop,4.5,2.25,1.75,North
1,13,1,1,1,0,1,1,6,6,5,1,7,1,-1,12,-1,-1,Stop,East,Stop,Stop,4.75,2.25,2.25,East
1,14,0,1,1,0,1,1,6,6,5,1,7,1,-1,13,-1,-1,Stop,East,Stop,Stop,4.75,2.25,2.5,East
2,14,0,1,1,1,1,1,6,6,5,1,7,1,-1,12,-1,-1,Stop,East,Stop,Stop,4.75,2.25,2.25,East
3,14,0,1,1,1,1,1,6,6,5,1,7,1,-1,11,-1,-1,Stop,West,Stop,Stop,4.75,2.25,2,East
4,14,0,1,1,1,1,1,5,6,5,1,7,1,-1,9,-1,-1,Stop,South,Stop,Stop,4.5,2.25,1.5,East
5,14,0,1,1,1,1,1,5,5,5,1,7,1,-1,9,-1,-1,Stop,East,Stop,Stop,4.5,2,1.5,South
6,14,0,1,1,1,1,1,6,5,5,1,7,1,-1,9,-1,-1,Stop,East,Stop,Stop,4.75,2,1.5,South
6,13,1,1,1,1,1,1,7,5,5,1,7,1,-1,9,-1,-1,Stop,North,Stop,Stop,5,2,1.5,South
6,12,1,1,1,1,1,1,7,6,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,5,2.25,1,South
6,11,1,1,1,1,1,1,7,5,5,1,7,1,-1,7,-1,-1,Stop,West,Stop,Stop,5,2,1,South
6,10,1,1,1,0,1,1,6,5,5,1,7,1,-1,5,-1,-1,Stop,North,Stop,Stop,4.75,2,0.5,West
6,9,1,1,1,1,1,1,6,6,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,4.75,2.25,0,West
5,9,0,1,1,1,1,1,7,6,5,1,7,1,-1,5,-1,-1,Stop,North,Stop,Stop,5,2.25,0.5,West
4,9,0,1,1,1,1,1,7,7,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,5,2.5,0.5,West
3,9,0,1,1,1,1,1,6,7,5,1,7,1,-1,5,-1,-1,Stop,North,Stop,Stop,4.75,2.5,0.5,West
2,9,0,1,1,1,1,1,6,8,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,4.75,2.75,0.5,South
1,9,0,1,1,0,1,1,5,8,5,1,7,1,-1,5,-1,-1,Stop,North,Stop,Stop,4.5,2.75,0.5,South
1,8,1,1,1,0,1,1,5,9,5,1,7,1,-1,5,-1,-1,Stop,North,Stop,Stop,4.5,3,0.5,South
1,7,1,1,1,0,1,1,5,9,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,4.5,3,0.75,South
1,6,1,1,1,0,1,1,4,9,5,1,7,1,-1,6,-1,-1,Stop,South,Stop,Stop,4.25,3,0.75,South
1,5,1,1,1,0,1,1,4,8,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,4.25,2.75,0.75,East
1,4,1,1,1,0,1,1,5,8,5,1,7,1,-1,8,-1,-1,Stop,East,Stop,Stop,4.5,2.75,1.25,East
2,4,1,1,1,1,1,1,5,8,5,1,7,1,-1,7,-1,-1,Stop,East,Stop,Stop,4.5,2.75,1,East
3,4,1,1,1,1,1,1,5,8,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,4.5,2.75,0.75,South
4,4,1,1,1,1,1,1,6,8,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,4.75,2.75,0.75,Stop
4,3,1,0,1,1,1,1,5,8,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,4.5,2.75,0.75,East
4,3,1,0,1,1,1,1,5,8,5,1,7,1,-1,6,-1,-1,Stop,South,Stop,Stop,4.5,2.75,0.75,East
5,3,1,0,1,1,1,1,5,7,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4.5,2.5,0.25,East
6,3,1,0,1,1,1,1,4,7,5,1,7,1,-1,6,-1,-1,Stop,South,Stop,Stop,4.25,2.5,0.75,North
7,3,1,0,1,1,1,1,4,6,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,4.25,2.25,0.75,North
7,4,1,1,1,1,1,1,3,6,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,4,2.25,0.75,North
7,5,1,1,1,1,1,1,4,6,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,4.25,2.25,0.25,North
7,6,1,1,1,1,1,1,4,5,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.25,2,0.25,North
7,7,1,1,1,1,1,1,5,5,5,1,7,1,-1,4,-1,-1,Stop,North,Stop,Stop,4.5,2,0.25,West
7,8,1,1,1,1,1,1,5,6,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.5,2.25,0.25,West
6,8,1,1,1,1,1,1,6,6,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,4.75,2.25,-0.25,North
5,8,1,1,1,1,1,1,6,6,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,4.75,2.25,0,Stop
5,9,0,1,1,1,1,1,6,6,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.75,2.25,0.25,West
5,9,0,1,1,1,1,1,7,6,5,1,7,1,-1,5,-1,-1,Stop,South,Stop,Stop,5,2.25,0.5,West
4,9,0,1,1,1,1,1,7,5,5,1,7,1,-1,7,-1,-1,Stop,North,Stop,Stop,5,2,1,West
3,9,0,1,1,1,1,1,7,6,5,1,7,1,-1,7,-1,-1,Stop,West,Stop,Stop,5,2.25,1,West
2,9,0,1,1,1,1,1,6,6,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,4.75,2.25,1,South
1,9,0,1,1,0,1,1,6,5,5,1,7,1,-1,9,-1,-1,Stop,East,Stop,Stop,4.75,2,1.5,South
1,8,1,1,1,0,1,1,7,5,5,1,7,1,-1,9,-1,-1,Stop,North,Stop,Stop,5,2,1.5,South
1,7,1,1,1,0,1,1,7,6,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,5,2.25,1,South
1,6,1,1,1,0,1,1,7,5,5,1,7,1,-1,7,-1,-1,Stop,North,Stop,Stop,5,2,1,South
1,5,1,1,1,0,1,1,7,6,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,5,2.25,1,South
1,4,1,1,1,0,1,1,7,5,5,1,7,1,-1,7,-1,-1,Stop,North,Stop,Stop,5,2,1,East
1,3,1,0,1,0,1,1,7,6,5,1,7,1,-1,9,-1,-1,Stop,East,Stop,Stop,5,2.25,1.5,East
2,3,1,0,1,1,1,1,8,6,5,1,7,1,-1,9,-1,-1,Stop,West,Stop,Stop,5.25,2.25,1.5,East
3,3,1,0,1,1,1,1,7,6,5,1,7,1,-1,7,-1,-1,Stop,West,Stop,Stop,5,2.25,1,East
