@relation alpha_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute Direction {North,South,East,West,Stop}

@data
1,16,1,1,1,0,6,8,11,3,18,4,25,16,13,23,29,25,North,West,South,South,South
1,15,1,1,1,0,6,9,10,3,18,3,25,17,11,21,29,25,South,West,East,South,South
1,14,1,1,1,0,6,8,10,3,19,3,25,16,11,20,29,25,South,West,North,South,South
1,13,1,1,0,0,6,8,10,3,19,4,25,15,10,19,27,25,West,West,East,North,South
1,12,1,1,1,0,5,8,10,3,20,4,25,14,8,18,27,27,West,East,East,North,South
1,11,1,1,0,0,5,8,11,3,21,4,25,15,7,18,27,28,West,East,East,South,South
1,10,1,1,0,0,4,8,11,3,22,4,25,15,5,17,27,28,North,West,East,West,South
1,9,1,1,0,0,4,9,10,3,22,4,25,14,3,15,26,28,West,West,East,West,South
1,8,1,1,0,0,3,9,10,3,23,4,24,14,3,14,26,29,West,North,North,West,South
1,7,1,1,0,0,3,9,10,4,23,5,24,14,4,12,24,29,North,North,North,South,East
1,6,1,1,1,0,3,10,10,4,23,6,23,14,6,11,22,29,North,North,West,West,East
2,6,0,1,1,1,3,10,10,4,22,6,23,13,5,10,20,27,North,West,West,East,North
3,6,1,1,1,1,3,10,9,4,21,6,22,13,4,8,18,27,North,West,East,West,North
3,7,1,1,1,0,3,10,9,4,22,6,23,13,3,9,20,25,East,West,West,East,North
3,8,1,1,1,0,4,10,8,4,21,6,22,13,3,9,20,25,South,East,East,North,North
3,9,1,1,1,0,4,9,9,4,22,6,23,13,1,11,22,25,South,East,East,North,East
3,10,0,1,1,0,4,9,9,4,22,6,23,14,2,12,23,24,South,West,West,East,East
4,10,0,1,1,1,4,8,8,4,21,6,23,14,2,10,21,24,West,East,West,West,South
5,10,0,1,1,1,3,8,9,4,21,6,24,14,4,10,20,22,East,West,East,West,South
5,9,1,1,1,1,4,8,8,4,22,6,23,14,2,8,20,22,South,West,West,South,West
5,8,1,1,1,1,4,7,8,4,21,6,22,14,2,7,18,22,West,North,West,South,South
4,8,1,1,1,1,3,7,8,5,21,6,22,13,2,7,19,23,North,North,West,South,South
4,7,1,1,1,1,3,8,8,5,20,6,22,13,2,6,17,24,South,South,East,East,West
4,6,1,1,1,1,3,7,8,4,21,6,22,13,2,6,17,26,North,South,East,East,North
3,6,1,1,1,1,3,8,8,4,22,6,23,13,2,7,19,27,Stop,South,East,East,North
3,7,1,1,1,0,3,8,8,3,23,6,23,13,1,9,21,26,Stop,North,South,East,North
3,8,1,1,1,0,1,1,8,4,23,5,23,13,-1,9,23,25,Stop,North,South,East,East
3,9,1,1,1,0,1,1,8,5,23,4,23,13,-1,9,25,24,Stop,North,South,North,East
4,9,1,1,1,1,1,1,8,5,23,3,23,13,-1,8,25,24,Stop,North,South,South,South
5,9,1,1,1,1,1,1,8,5,23,3,23,14,-1,7,24,22,Stop,East,North,West,South
5,8,1,1,1,1,1,1,9,5,23,4,23,13,-1,7,22,22,Stop,North,North,East,South
5,7,1,1,1,1,1,1,9,6,23,5,22,13,-1,5,20,24,Stop,South,North,North,East
5,6,1,1,1,1,1,1,9,5,23,5,23,13,-1,5,19,26,Stop,South,North,West,East
6,6,1,0,1,1,1,1,9,4,23,5,23,14,-1,5,18,24,Stop,West,North,West,East
7,6,0,0,1,1,1,1,8,4,23,6,22,14,-1,3,16,23,Stop,West,South,East,East
8,6,1,1,1,1,1,1,8,4,23,5,22,14,-1,2,16,23,Stop,North,South,North,South
9,6,1,1,1,1,1,1,8,5,23,5,23,14,-1,2,15,23,Stop,North,South,West,South
9,5,1,1,1,1,1,1,8,5,23,5,23,15,-1,1,14,23,Stop,East,South,South,West
9,4,1,1,1,1,1,1,9,5,23,4,22,15,-1,1,14,23,Stop,East,North,South,North
8,4,1,1,1,0,1,1,9,5,23,5,22,14,-1,2,16,24,Stop,South,East,East,East
8,5,1,1,1,0,1,1,9,4,24,5,22,14,-1,2,16,24,Stop,South,South,East,East
9,5,1,1,1,1,1,1,9,4,24,4,23,14,-1,1,16,24,Stop,West,North,East,South
10,5,1,1,1,1,1,1,8,4,24,5,24,14,-1,3,14,23,Stop,West,West,East,West
10,4,1,1,1,1,1,1,8,4,23,5,24,14,-1,2,14,25,Stop,Stop,East,South,West
9,4,1,1,1,1,1,1,8,4,24,5,25,14,-1,1,16,25,Stop,Stop,East,South,North
8,4,1,1,1,0,1,1,3,1,24,5,25,13,-1,-1,17,26,Stop,Stop,East,South,North
8,5,1,1,1,0,1,1,3,1,25,5,25,13,-1,-1,17,25,Stop,Stop,East,South,North
8,6,1,1,1,1,1,1,3,1,25,5,25,13,-1,-1,18,24,Stop,Stop,South,South,East
8,7,1,1,1,0,1,1,3,1,25,4,25,13,-1,-1,20,23,Stop,Stop,South,South,East
9,7,1,1,1,1,1,1,3,1,25,4,25,13,-1,-1,19,22,Stop,Stop,West,North,North
10,7,1,1,1,1,1,1,3,1,24,4,25,13,-1,-1,17,22,Stop,Stop,North,North,North
10,8,1,1,1,1,1,1,3,1,24,5,25,14,-1,-1,17,21,Stop,Stop,North,South,North
10,9,1,1,1,1,1,1,3,1,24,5,25,14,-1,-1,18,19,Stop,Stop,East,North,North
10,10,1,1,1,1,1,1,3,1,25,5,25,13,-1,-1,20,19,Stop,Stop,West,South,North
10,11,1,1,1,1,1,1,3,1,24,5,25,14,-1,-1,20,17,Stop,Stop,North,North,East
10,12,1,1,1,1,1,1,3,1,24,6,25,13,-1,-1,20,17,Stop,Stop,North,North,East
11,12,0,1,1,1,1,1,3,1,24,6,25,14,-1,-1,19,16,Stop,Stop,South,West,East
12,12,0,0,1,1,1,1,3,1,24,5,25,14,-1,-1,19,14,Stop,Stop,South,West,East
13,12,0,1,1,1,1,1,3,1,24,5,24,14,-1,-1,18,13,Stop,Stop,West,North,East
14,12,1,1,1,1,1,1,3,1,23,5,24,14,-1,-1,16,13,Stop,Stop,North,West,East
15,12,0,1,1,1,1,1,3,1,23,6,24,15,-1,-1,14,11,Stop,Stop,East,North,East
16,12,0,1,1,1,1,1,3,1,24,6,23,15,-1,-1,14,11,Stop,Stop,East,South,East
17,12,1,1,1,1,1,1,3,1,24,6,23,16,-1,-1,13,9,Stop,Stop,East,North,East
18,12,1,1,1,1,1,1,3,1,24,6,23,15,-1,-1,12,9,Stop,Stop,East,East,East
19,12,1,1,1,1,1,1,3,1,24,6,23,16,-1,-1,11,9,Stop,Stop,North,West,North
20,12,1,1,0,1,1,1,3,1,24,7,24,16,-1,-1,9,7,Stop,Stop,West,West,North
20,13,1,1,0,1,1,1,3,1,23,7,23,16,-1,-1,9,5,Stop,Stop,East,South,North
20,14,1,1,0,1,1,1,3,1,24,7,22,16,-1,-1,11,3,Stop,Stop,East,South,North
20,15,1,1,1,0,1,1,3,1,25,7,22,15,-1,-1,13,2,Stop,Stop,East,South,East
20,16,1,1,1,0,1,1,3,1,25,7,22,15,-1,-1,14,4,Stop,Stop,East,South,East
21,16,1,1,1,1,1,1,3,1,25,7,22,14,-1,-1,13,4,Stop,Stop,West,South,South
22,16,0,1,1,1,1,1,3,1,24,7,22,13,-1,-1,11,3,Stop,Stop,West,Stop,South
22,15,1,1,1,1,1,1,3,1,23,7,22,13,-1,-1,9,1,Stop,Stop,South,Stop,South
22,14,1,1,1,0,1,1,3,1,23,6,7,1,-1,-1,9,-1,Stop,Stop,South,Stop,Stop
22,13,1,0,1,0,1,1,3,1,23,6,7,1,-1,-1,8,-1,Stop,Stop,South,Stop,North
22,13,1,0,1,0,1,1,3,1,23,6,7,1,-1,-1,8,-1,Stop,Stop,West,Stop,North
22,14,1,1,1,0,1,1,3,1,22,6,7,1,-1,-1,8,-1,Stop,Stop,West,Stop,West
22,15,1,1,1,1,1,1,3,1,21,6,7,1,-1,-1,10,-1,Stop,Stop,West,Stop,West
21,15,1,0,1,1,1,1,3,1,20,6,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,South
20,15,1,1,1,0,1,1,3,1,20,5,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,South
20,14,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,South
20,13,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,9,-1,Stop,Stop,East,Stop,South
20,12,1,1,0,1,1,1,3,1,21,4,7,1,-1,-1,9,-1,Stop,Stop,East,Stop,South
20,11,1,1,0,1,1,1,3,1,22,4,7,1,-1,-1,9,-1,Stop,Stop,West,Stop,East
20,10,1,0,1,1,1,1,3,1,21,4,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,East
21,10,0,0,1,1,1,1,3,1,20,4,7,1,-1,-1,7,-1,Stop,Stop,South,Stop,East
22,10,1,0,1,1,1,1,3,1,20,3,7,1,-1,-1,9,-1,Stop,Stop,East,Stop,South
23,10,1,1,1,1,1,1,3,1,21,3,7,1,-1,-1,9,-1,Stop,Stop,North,Stop,South
23,9,1,1,1,0,1,1,3,1,21,4,7,1,-1,-1,7,-1,Stop,Stop,South,Stop,South
23,8,1,1,1,1,1,1,3,1,21,3,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,South
23,7,1,1,1,0,1,1,3,1,20,3,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,South
23,6,1,1,1,1,1,1,3,1,19,3,7,1,-1,-1,7,-1,Stop,Stop,East,Stop,South
23,5,1,1,1,0,1,1,3,1,20,3,7,1,-1,-1,5,-1,Stop,Stop,North,Stop,West
23,4,1,1,1,1,1,1,3,1,20,4,7,1,-1,-1,3,-1,Stop,Stop,West,Stop,West
22,4,0,1,1,1,1,1,3,1,19,4,7,1,-1,-1,3,-1,Stop,Stop,East,Stop,South
21,4,0,1,1,1,1,1,3,1,20,4,7,1,-1,-1,1,-1,Stop,Stop,South,Stop,Stop
21,3,1,0,1,1,1,1,3,1,20,3,7,1,-1,-1,1,-1,Stop,Stop,North,Stop,West
21,3,1,0,1,1,1,1,3,1,20,4,7,1,-1,-1,2,-1,Stop,Stop,West,Stop,North
20,3,1,0,1,1,1,1,3,1,19,4,7,1,-1,-1,2,-1,Stop,Stop,South,Stop,North
20,4,1,1,1,1,1,1,3,1,19,3,7,1,-1,-1,2,-1,Stop,Stop,North,Stop,West
20,5,1,1,0,1,1,1,3,1,19,4,7,1,-1,-1,2,-1,Stop,Stop,South,Stop,West
19,5,1,1,1,1,1,1,3,1,19,3,7,1,-1,-1,2,-1,Stop,Stop,West,Stop,South
18,5,1,1,1,1,1,1,3,1,18,3,7,1,-1,-1,2,-1,Stop,Stop,East,Stop,East
18,4,1,1,1,1,1,1,3,1,19,3,7,1,-1,-1,2,-1,Stop,Stop,West,Stop,East
19,4,1,1,1,1,1,1,3,1,18,3,7,1,-1,-1,2,-1,Stop,Stop,East,Stop,South
20,4,1,1,1,1,1,1,3,1,19,3,7,1,-1,-1,2,-1,Stop,Stop,Stop,Stop,West
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,West,Stop,East,Stop,Stop
1,18,0,1,1,0,4,9,11,3,18,6,25,13,12,25,29,29,East,Stop,West,Stop,Stop
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,North,Stop,South,Stop,Stop
1,18,0,1,1,0,5,10,11,3,17,5,25,13,12,25,29,29,South,Stop,North,North,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,28,West,Stop,West,West,South
1,17,1,1,0,0,4,9,11,3,16,6,25,14,11,24,26,26,East,North,East,East,East
1,16,1,1,1,0,5,9,11,4,17,6,24,14,11,22,26,26,East,South,South,South,East
2,16,0,1,1,1,6,9,11,3,17,5,25,14,11,22,26,26,North,North,South,North,South
3,16,0,1,1,1,6,10,11,4,17,4,25,13,9,20,26,24,North,North,East,South,East
3,15,1,1,1,1,6,10,11,4,18,4,25,14,8,19,26,24,North,North,East,North,East
4,15,1,1,1,1,6,10,11,4,19,4,25,13,7,18,26,22,South,North,East,West,East
5,15,1,1,1,1,6,9,11,5,19,4,25,14,7,16,25,20,West,West,West,East,South
6,15,1,1,1,1,5,9,10,5,18,4,24,14,7,14,23,20,North,North,North,West,East
6,14,1,0,1,1,5,10,10,6,18,5,25,14,5,12,21,18,East,North,West,West,East
7,14,1,0,1,1,6,10,10,7,17,5,24,14,5,10,19,16,West,North,South,North,South
8,14,1,1,1,1,5,10,10,8,17,4,23,14,7,8,19,16,West,South,South,North,South
8,13,1,1,1,0,5,10,10,7,17,4,23,15,6,8,18,18,South,West,North,East,South
8,12,1,1,1,1,5,9,9,7,17,5,23,16,6,6,16,20,South,West,South,East,East
8,11,1,1,1,0,5,8,8,7,17,4,24,16,6,4,16,22,West,West,South,South,East
9,11,1,1,1,1,4,8,8,7,17,3,25,16,8,5,16,20,East,West,South,South,South
10,11,1,1,1,1,5,8,8,7,17,3,25,15,8,6,15,19,East,South,North,South,South
10,10,1,1,1,1,6,8,8,6,17,4,25,15,6,6,13,20,North,East,West,West,South
10,9,1,1,1,1,6,9,9,6,16,4,25,15,4,4,11,20,North,East,East,West,South
10,8,1,1,1,1,6,10,9,6,17,4,24,15,6,3,11,21,North,Stop,East,East,South
10,7,1,1,1,1,6,10,10,6,18,4,24,15,7,1,11,23,South,Stop,West,South,West
10,6,1,1,1,1,6,9,3,1,17,4,25,15,7,-1,9,23,South,Stop,East,South,West
9,6,1,1,1,1,6,9,3,1,18,4,25,14,6,-1,11,24,South,Stop,North,West,West
8,6,1,1,1,1,6,8,3,1,18,5,25,14,4,-1,11,24,West,Stop,North,North,West
7,6,0,0,1,1,5,8,3,1,18,6,24,14,4,-1,11,26,West,Stop,South,North,West
6,6,1,0,1,1,4,8,3,1,18,5,24,15,4,-1,13,28,South,Stop,West,South,West
5,6,1,1,1,1,4,7,3,1,17,5,24,16,2,-1,13,28,Stop,Stop,North,East,North
4,6,1,1,1,1,4,7,3,1,17,6,24,15,1,-1,13,30,Stop,Stop,South,West,North
4,7,1,1,1,1,1,1,3,1,17,5,25,15,-1,-1,15,28,Stop,Stop,North,South,South
4,8,1,1,1,1,1,1,3,1,17,6,24,15,-1,-1,15,26,Stop,Stop,South,East,South
4,7,1,1,1,1,1,1,3,1,17,5,24,14,-1,-1,15,28,Stop,Stop,South,North,East
4,6,1,1,1,1,1,1,3,1,17,4,25,14,-1,-1,15,30,Stop,Stop,South,North,East
5,6,1,1,1,1,1,1,3,1,17,3,25,15,-1,-1,15,29,Stop,Stop,South,North,East
6,6,1,0,1,1,1,1,3,1,17,3,25,15,-1,-1,14,28,Stop,Stop,South,North,East
7,6,0,0,1,1,1,1,3,1,17,3,25,15,-1,-1,13,28,Stop,Stop,East,North,North
8,6,1,1,1,1,1,1,3,1,18,3,25,16,-1,-1,13,27,Stop,Stop,West,North,North
8,7,1,1,1,0,1,1,3,1,17,3,25,16,-1,-1,13,26,Stop,Stop,North,North,East
8,8,1,1,1,0,1,1,3,1,17,4,25,16,-1,-1,13,25,Stop,Stop,North,West,East
9,8,1,1,1,1,1,1,3,1,17,5,25,16,-1,-1,11,23,Stop,Stop,East,South,South
10,8,1,1,1,1,1,1,3,1,18,5,24,16,-1,-1,11,21,Stop,Stop,West,North,North
10,7,1,1,1,1,1,1,3,1,17,5,24,15,-1,-1,9,23,Stop,Stop,North,West,East
10,8,1,1,1,1,1,1,3,1,17,6,24,16,-1,-1,9,21,Stop,Stop,West,East,Stop
11,8,1,1,0,1,1,1,3,1,16,6,23,16,-1,-1,7,21,Stop,Stop,East,South,North
11,8,1,1,0,1,1,1,3,1,17,6,24,16,-1,-1,8,20,Stop,Stop,East,East,North
11,9,1,1,0,1,1,1,3,1,18,6,24,15,-1,-1,10,20,Stop,Stop,East,North,North
11,10,1,1,0,1,1,1,3,1,18,6,25,15,-1,-1,11,20,Stop,Stop,East,North,North
11,11,1,1,0,1,1,1,3,1,19,6,25,16,-1,-1,13,19,Stop,Stop,East,South,East
11,12,0,1,1,1,1,1,3,1,19,6,25,16,-1,-1,14,17,Stop,Stop,East,South,East
12,12,0,0,1,1,1,1,3,1,19,6,25,15,-1,-1,13,15,Stop,Stop,East,South,South
13,12,0,1,1,1,1,1,3,1,20,6,25,14,-1,-1,13,13,Stop,Stop,West,North,South
13,11,1,1,1,0,1,1,3,1,19,6,25,13,-1,-1,11,15,Stop,Stop,West,North,South
13,10,1,1,1,0,1,1,3,1,19,6,25,14,-1,-1,10,17,Stop,Stop,East,North,South
13,9,1,1,1,0,1,1,3,1,20,6,25,15,-1,-1,10,18,Stop,Stop,West,South,South
13,8,1,1,1,0,1,1,3,1,19,6,25,15,-1,-1,8,18,Stop,Stop,West,South,South
13,7,1,1,1,0,1,1,3,1,18,6,25,14,-1,-1,6,19,Stop,Stop,East,South,East
13,6,1,1,1,0,1,1,3,1,19,6,25,14,-1,-1,6,19,Stop,Stop,West,South,East
14,6,1,1,1,1,1,1,3,1,18,6,25,13,-1,-1,4,18,Stop,Stop,West,North,East
15,6,0,0,1,1,1,1,3,1,18,6,25,13,-1,-1,3,18,Stop,Stop,East,North,East
16,6,0,0,1,1,1,1,3,1,19,6,25,14,-1,-1,3,17,Stop,Stop,East,North,East
17,6,0,1,1,1,1,1,3,1,19,6,25,14,-1,-1,2,16,Stop,Stop,Stop,North,East
18,6,0,1,1,1,1,1,3,1,19,6,25,14,-1,-1,1,16,Stop,Stop,Stop,North,East
19,6,0,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,15,Stop,Stop,Stop,South,East
20,6,0,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,13,Stop,Stop,Stop,South,East
21,6,0,0,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,12,Stop,Stop,Stop,North,East
22,6,0,0,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,12,Stop,Stop,Stop,South,North
23,6,1,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,10,Stop,Stop,Stop,North,North
23,7,1,1,1,0,1,1,3,1,5,1,25,14,-1,-1,-1,10,Stop,Stop,Stop,West,North
23,8,1,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,8,Stop,Stop,Stop,East,North
23,9,1,1,1,0,1,1,3,1,5,1,24,15,-1,-1,-1,8,Stop,Stop,Stop,East,North
23,10,1,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,7,Stop,Stop,Stop,South,West
23,11,0,1,1,1,1,1,3,1,5,1,25,15,-1,-1,-1,5,Stop,Stop,Stop,South,Stop
22,11,0,1,1,0,1,1,3,1,5,1,25,14,-1,-1,-1,5,Stop,Stop,Stop,North,East
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,West,East
23,11,0,1,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,4,Stop,Stop,Stop,West,South
24,11,0,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,3,Stop,Stop,Stop,East,East
24,10,1,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,5,Stop,Stop,Stop,West,North
25,10,1,1,0,1,1,1,3,1,5,1,25,14,-1,-1,-1,5,Stop,Stop,Stop,East,Stop
25,11,0,1,0,1,1,1,3,1,5,1,24,14,-1,-1,-1,3,Stop,Stop,Stop,East,West
25,11,0,1,0,1,1,1,3,1,5,1,25,14,-1,-1,-1,3,Stop,Stop,Stop,South,South
24,11,0,1,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,3,Stop,Stop,Stop,South,East
24,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,North,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,North,West
25,11,0,1,0,1,1,1,3,1,5,1,25,14,-1,-1,-1,3,Stop,Stop,Stop,West,South
24,11,0,1,1,1,1,1,3,1,5,1,25,14,-1,-1,-1,3,Stop,Stop,Stop,West,East
24,10,1,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,4,Stop,Stop,Stop,North,North
25,10,1,1,0,1,1,1,3,1,5,1,24,14,-1,-1,-1,6,Stop,Stop,Stop,North,West
25,11,0,1,0,1,1,1,3,1,5,1,24,15,-1,-1,-1,5,Stop,Stop,Stop,South,South
24,11,0,1,1,1,1,1,3,1,5,1,24,15,-1,-1,-1,3,Stop,Stop,Stop,West,South
24,10,1,1,1,1,1,1,3,1,5,1,24,14,-1,-1,-1,5,Stop,Stop,Stop,North,East
24,9,1,1,1,1,1,1,3,1,5,1,23,14,-1,-1,-1,7,Stop,Stop,Stop,West,North
25,9,1,1,0,1,1,1,3,1,5,1,23,15,-1,-1,-1,9,Stop,Stop,Stop,West,West
25,10,1,1,0,1,1,1,3,1,5,1,22,15,-1,-1,-1,8,Stop,Stop,Stop,West,West
24,10,1,1,1,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,Stop,Stop,Stop,North,West
23,10,1,1,1,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,Stop,Stop,Stop,South,West
22,10,1,0,1,1,1,1,3,1,5,1,22,16,-1,-1,-1,5,Stop,Stop,Stop,North,West
21,10,0,0,1,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,Stop,Stop,Stop,South,North
20,10,1,0,1,1,1,1,3,1,5,1,22,16,-1,-1,-1,7,Stop,Stop,Stop,South,North
20,11,1,1,0,1,1,1,3,1,5,1,22,15,-1,-1,-1,6,Stop,Stop,Stop,East,North
20,12,1,1,0,1,1,1,3,1,5,1,22,15,-1,-1,-1,6,Stop,Stop,Stop,East,North
20,13,1,1,0,1,1,1,3,1,5,1,23,15,-1,-1,-1,5,Stop,Stop,Stop,South,North
20,14,1,1,0,1,1,1,3,1,5,1,23,15,-1,-1,-1,3,Stop,Stop,Stop,North,East
20,15,1,1,1,0,1,1,3,1,5,1,23,14,-1,-1,-1,3,Stop,Stop,Stop,North,East
21,15,1,0,1,1,1,1,3,1,5,1,23,15,-1,-1,-1,2,Stop,Stop,Stop,South,East
22,15,1,1,1,1,1,1,3,1,5,1,23,15,-1,-1,-1,2,Stop,Stop,Stop,West,East
23,15,1,1,1,1,1,1,3,1,5,1,23,14,-1,-1,-1,2,Stop,Stop,Stop,East,South
24,15,1,1,1,1,1,1,3,1,5,1,22,14,-1,-1,-1,2,Stop,Stop,Stop,Stop,West
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,East,North,Stop,Stop,Stop
1,18,0,1,1,0,6,9,11,4,17,6,25,13,14,24,28,29,South,West,West,North,Stop
1,18,0,1,1,0,6,8,10,4,16,6,25,13,15,23,27,28,West,North,East,South,Stop
1,18,0,1,1,0,5,8,10,5,17,6,25,14,14,22,28,29,East,North,West,South,South
1,18,0,1,1,0,6,8,10,5,16,6,25,13,15,22,27,29,South,North,West,South,South
1,17,1,1,0,0,6,7,10,5,15,6,25,13,15,21,25,28,South,West,West,North,South
1,16,1,1,1,0,6,7,9,5,14,6,25,13,14,19,23,26,North,West,West,West,South
1,15,1,1,1,0,6,8,9,5,14,6,25,14,12,18,22,24,South,North,West,West,South
1,14,1,1,1,0,6,7,9,6,13,6,24,14,12,16,20,23,South,North,East,West,South
1,13,1,1,0,0,6,6,9,7,14,6,24,14,12,14,20,23,East,West,East,West,South
1,12,1,1,1,0,7,6,8,7,15,6,23,14,12,12,20,24,West,East,East,North,South
1,11,1,1,0,0,6,6,9,7,15,6,23,14,10,12,19,26,North,East,East,West,South
1,10,1,1,0,0,6,7,9,7,15,6,23,15,8,11,18,26,West,North,East,West,South
1,9,1,1,0,0,5,7,9,8,15,6,22,15,6,9,17,27,West,North,East,North,South
1,8,1,1,0,0,5,7,9,8,16,6,22,15,5,8,17,29,East,North,East,East,South
1,7,1,1,0,0,6,7,9,9,17,6,22,16,5,10,17,31,West,West,East,East,East
1,6,1,1,1,0,5,7,8,9,18,6,23,16,5,10,17,32,North,East,East,South,East
2,6,0,1,1,1,5,8,9,9,19,6,23,16,5,10,17,30,North,East,South,South,East
3,6,1,1,1,1,5,8,10,9,19,5,23,15,4,10,17,29,East,East,South,East,North
4,6,1,1,1,1,6,8,10,9,19,4,23,15,4,9,17,29,East,East,South,East,East
4,7,1,1,1,1,6,8,10,9,19,4,24,15,3,8,18,28,Stop,East,West,East,East
5,7,1,1,1,1,6,7,11,9,18,4,24,15,1,8,16,28,Stop,East,North,North,Stop
6,7,1,1,0,1,1,1,11,9,18,5,25,15,-1,7,14,28,Stop,East,West,North,Stop
6,7,1,1,0,1,1,1,11,9,17,5,25,16,-1,7,13,28,Stop,North,West,South,South
6,7,1,1,0,1,1,1,11,10,17,5,25,16,-1,8,13,27,Stop,North,West,North,East
6,6,1,0,1,1,1,1,11,11,17,5,25,15,-1,10,12,29,Stop,North,East,North,East
7,6,0,0,1,1,1,1,11,11,18,5,25,16,-1,9,12,28,Stop,South,East,North,North
8,6,1,1,1,1,1,1,11,10,18,5,25,16,-1,7,11,27,Stop,South,South,North,North
8,7,1,1,1,0,1,1,11,9,18,4,25,16,-1,5,13,26,Stop,South,South,North,East
8,8,1,1,1,0,1,1,11,9,18,3,25,16,-1,4,15,26,Stop,North,West,North,East
9,8,1,1,1,1,1,1,11,10,17,3,25,17,-1,4,13,26,Stop,West,North,West,East
10,8,1,1,1,1,1,1,10,10,17,4,25,18,-1,2,11,24,Stop,East,North,West,North
11,8,1,1,0,1,1,1,11,10,17,4,24,18,-1,2,10,23,Stop,North,East,West,North
11,9,1,1,0,1,1,1,11,11,18,4,24,18,-1,2,12,21,Stop,West,East,West,North
11,10,1,1,0,1,1,1,10,11,18,4,23,18,-1,2,13,20,Stop,South,West,West,North
11,11,1,1,0,1,1,1,10,10,17,4,23,18,-1,2,13,18,Stop,East,West,East,West
11,12,0,1,1,1,1,1,11,10,17,4,22,18,-1,2,14,18,Stop,West,West,East,West
10,12,1,1,1,1,1,1,10,10,16,4,23,18,-1,2,14,19,Stop,North,East,East,South
9,12,1,1,1,1,1,1,10,11,17,4,23,18,-1,2,16,21,Stop,Stop,West,West,East
9,11,1,1,1,1,1,1,3,1,16,4,24,18,-1,-1,14,21,Stop,Stop,East,West,East
10,11,1,1,1,1,1,1,3,1,17,4,23,18,-1,-1,14,19,Stop,Stop,West,East,Stop
11,11,1,1,0,1,1,1,3,1,16,4,22,18,-1,-1,12,19,Stop,Stop,West,West,North
11,11,1,1,0,1,1,1,3,1,15,4,23,18,-1,-1,11,18,Stop,Stop,South,West,East
11,12,0,1,1,1,1,1,3,1,15,3,22,18,-1,-1,13,17,Stop,Stop,South,West,East
12,12,0,0,1,1,1,1,3,1,15,3,22,18,-1,-1,12,15,Stop,Stop,North,West,South
13,12,0,1,1,1,1,1,3,1,15,4,21,18,-1,-1,10,14,Stop,Stop,North,East,South
13,11,1,1,1,0,1,1,3,1,15,4,21,18,-1,-1,9,16,Stop,Stop,West,East,South
13,10,1,1,1,0,1,1,3,1,14,4,22,18,-1,-1,7,17,Stop,Stop,East,West,South
13,9,1,1,1,0,1,1,3,1,15,4,22,18,-1,-1,7,17,Stop,Stop,West,West,South
