@relation alpha_training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute Direction {North,South,East,West,Stop}

@data
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,East
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,North,Stop,Stop,Stop,East
2,18,0,0,1,1,5,10,11,3,17,6,25,13,11,24,27,28,East,North,Stop,Stop,East
3,18,0,0,1,1,6,10,11,4,17,6,25,13,11,22,26,27,West,North,Stop,Stop,East
4,18,0,0,1,1,5,10,11,5,17,6,25,13,9,20,25,26,South,North,East,Stop,West
5,18,0,0,1,1,5,9,11,5,18,6,25,13,9,19,25,25,East,South,East,Stop,West
4,18,0,0,1,1,6,9,11,4,19,6,25,13,11,21,27,26,North,West,West,North,West
3,18,0,0,1,1,6,10,10,4,18,6,25,13,11,21,27,26,North,East,South,West,West
2,18,0,0,1,1,6,10,11,4,18,5,25,14,12,23,29,26,West,South,East,West,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,East,North,East,Stop,East
2,18,0,0,1,1,6,9,11,4,18,6,25,13,13,23,28,28,South,North,East,North,East
3,18,0,0,1,1,6,8,11,4,19,6,25,13,13,22,28,26,North,North,East,South,East
4,18,0,0,1,1,6,9,11,4,19,6,25,14,11,21,27,26,North,South,East,South,East
5,18,0,0,1,1,6,10,11,3,19,6,25,13,9,21,26,25,South,West,South,North,East
6,18,0,0,1,1,6,9,10,3,19,5,25,13,9,19,26,23,West,North,North,West,East
7,18,0,0,1,1,5,9,10,4,19,6,25,14,11,17,24,21,West,North,West,East,East
8,18,0,0,1,1,5,9,10,4,18,6,24,14,12,16,22,21,West,West,West,North,East
9,18,0,0,1,1,4,9,9,4,18,6,25,14,14,14,21,19,South,East,West,North,East
10,18,0,0,1,1,4,8,10,4,18,6,25,15,16,14,20,18,North,East,West,North,East
11,18,0,0,1,1,4,9,11,4,18,6,25,15,16,14,19,16,North,South,East,South,East
12,18,0,0,1,1,4,10,11,3,19,6,25,16,16,16,19,16,North,South,East,South,East
13,18,0,0,1,1,4,10,11,3,19,6,25,15,17,17,18,15,North,South,East,South,East
14,18,0,1,1,1,4,10,11,3,20,6,25,15,18,18,18,15,South,South,East,South,East
15,18,0,1,1,1,4,9,11,3,20,6,25,14,20,19,17,15,South,West,South,South,East
16,18,0,1,1,1,4,9,10,3,20,5,25,13,21,21,17,14,South,West,North,North,East
17,18,0,1,1,1,4,8,9,3,20,6,25,13,23,23,15,12,West,West,South,West,East
18,18,0,1,1,1,3,8,9,3,20,5,25,14,25,24,15,10,North,North,West,North,East
19,18,0,1,1,1,3,9,9,4,19,5,24,14,25,24,13,8,North,East,West,South,East
20,18,0,1,1,1,3,9,10,4,19,5,24,15,26,24,14,8,North,North,East,West,East
21,18,0,1,1,1,3,10,10,5,20,5,24,14,26,24,14,6,South,South,North,West,East
22,18,0,0,1,1,3,9,10,4,20,6,23,14,28,26,14,4,South,West,South,North,West
23,18,0,0,1,1,3,8,9,4,20,5,22,14,30,28,16,4,East,East,North,West,West
22,18,0,0,1,1,4,8,10,4,20,6,22,15,28,26,14,4,East,East,East,North,West
21,18,0,1,1,1,5,8,11,4,21,6,21,15,26,24,12,2,South,South,West,East,West
20,18,0,1,1,1,5,7,11,3,20,6,21,16,26,24,12,4,West,South,West,East,South
19,18,0,1,1,1,4,7,11,3,20,6,22,16,26,23,13,6,East,North,West,East,East
19,17,1,0,1,1,5,7,11,4,19,6,23,16,24,21,11,6,East,South,West,East,East
20,17,1,1,1,1,5,7,11,3,18,6,24,16,25,23,13,5,East,West,West,East,South
21,17,1,1,0,1,5,7,10,3,17,6,24,16,26,25,15,4,North,West,West,West,East
21,16,1,1,1,1,5,8,9,3,17,6,24,16,24,25,14,2,North,North,East,Stop,East
22,16,0,1,1,1,5,8,9,4,18,6,23,16,25,25,14,1,South,North,West,Stop,West
23,16,0,1,1,1,5,7,9,5,17,6,7,1,27,25,16,-1,South,North,West,Stop,West
22,16,0,1,1,1,5,6,9,6,16,6,7,1,27,23,16,-1,South,North,East,Stop,West
21,16,1,1,1,1,5,5,9,7,17,6,7,1,27,21,14,-1,South,South,East,Stop,South
20,16,1,1,1,0,5,4,9,6,18,6,7,1,27,21,12,-1,South,North,South,Stop,South
20,15,1,1,1,0,5,3,9,7,18,5,7,1,27,19,12,-1,East,South,South,Stop,West
20,14,1,1,0,1,6,3,9,6,18,4,7,1,25,19,12,-1,West,South,West,Stop,West
19,14,0,1,1,1,5,3,9,6,17,4,7,1,25,18,12,-1,West,West,South,Stop,West
18,14,0,1,1,1,5,3,8,6,17,3,7,1,24,18,12,-1,West,West,North,Stop,South
17,14,1,1,1,1,4,3,7,6,17,4,7,1,24,18,10,-1,West,East,South,Stop,South
17,13,1,1,1,0,4,3,8,6,17,3,7,1,23,16,10,-1,West,West,South,Stop,South
17,12,1,1,1,1,4,3,7,6,17,3,7,1,22,16,9,-1,North,West,East,Stop,East
17,11,1,1,1,1,4,4,6,6,18,3,7,1,20,16,9,-1,North,North,West,Stop,West
18,11,1,1,1,1,4,4,6,7,17,3,7,1,21,16,9,-1,North,North,West,Stop,South
17,11,1,1,1,1,4,5,6,7,17,3,7,1,19,15,8,-1,North,West,North,Stop,West
17,10,1,0,1,1,4,6,5,7,17,4,7,1,17,15,6,-1,North,East,South,Stop,West
16,10,1,0,1,1,4,6,6,7,17,3,7,1,16,13,8,-1,West,East,East,Stop,West
15,10,1,0,1,1,3,6,6,7,18,3,7,1,16,12,10,-1,East,North,North,Stop,South
14,10,1,1,1,1,4,6,6,8,18,4,7,1,14,10,10,-1,East,South,East,Stop,South
14,9,1,1,0,1,5,6,6,7,19,4,7,1,12,10,10,-1,South,South,North,Stop,East
14,8,1,1,1,1,5,5,6,7,19,5,7,1,12,9,8,-1,South,South,East,Stop,East
15,8,0,0,1,1,5,5,6,6,20,5,7,1,13,11,8,-1,North,North,East,Stop,East
16,8,0,0,1,1,5,6,6,7,20,5,7,1,13,11,7,-1,South,North,East,Stop,East
17,8,0,0,1,1,5,5,6,8,20,5,7,1,15,11,6,-1,North,West,South,Stop,East
18,8,0,0,1,1,5,6,5,8,20,4,7,1,15,13,6,-1,South,East,South,Stop,East
19,8,0,0,1,1,5,5,6,8,20,4,7,1,17,13,5,-1,North,South,North,Stop,East
20,8,0,0,1,1,5,6,6,7,20,5,7,1,17,15,3,-1,West,West,South,Stop,East
21,8,0,0,1,1,4,6,5,7,20,4,7,1,19,17,5,-1,South,South,South,Stop,East
22,8,0,0,1,1,4,5,5,6,20,4,7,1,21,19,6,-1,North,South,South,Stop,South
23,8,1,1,1,1,4,6,5,5,20,3,7,1,21,21,8,-1,East,South,East,Stop,South
23,7,1,1,1,0,5,6,5,5,21,3,7,1,19,20,6,-1,North,South,West,Stop,West
23,6,1,1,1,1,5,7,5,4,20,3,7,1,19,20,6,-1,South,South,East,Stop,West
22,6,0,0,1,1,5,6,5,3,21,3,7,1,17,20,4,-1,West,South,East,Stop,East
21,6,0,0,1,1,4,6,5,3,22,3,7,1,17,19,4,-1,West,West,East,Stop,East
22,6,0,0,1,1,4,6,4,3,22,3,7,1,18,21,3,-1,North,West,West,Stop,East
23,6,1,1,1,1,4,7,4,3,21,3,7,1,20,22,5,-1,East,West,North,Stop,South
24,6,1,1,1,1,5,7,3,3,21,4,7,1,20,24,5,-1,East,West,North,Stop,West
24,5,1,1,1,1,5,7,2,3,21,4,7,1,21,24,4,-1,South,West,West,Stop,South
23,5,1,1,1,0,5,6,1,3,20,4,7,1,19,24,4,-1,East,North,South,Stop,West
23,4,1,1,1,1,6,6,1,4,20,3,7,1,19,22,4,-1,West,South,West,Stop,West
22,4,0,1,1,1,5,6,1,3,19,3,7,1,19,22,4,-1,West,North,West,Stop,West
21,4,0,1,1,1,4,6,1,4,19,3,7,1,19,20,3,-1,East,North,Stop,Stop,South
20,4,1,1,1,1,5,6,1,5,20,3,7,1,17,20,1,-1,West,North,Stop,Stop,West
20,3,1,0,1,1,4,6,1,5,5,1,7,1,19,21,-1,-1,East,South,Stop,Stop,West
19,3,1,0,1,1,5,6,1,4,5,1,7,1,17,19,-1,-1,North,South,Stop,Stop,West
18,3,1,0,1,1,5,7,1,3,5,1,7,1,17,17,-1,-1,North,South,Stop,Stop,West
17,3,1,0,1,1,5,8,1,3,5,1,7,1,17,16,-1,-1,South,South,Stop,Stop,West
16,3,1,0,1,1,5,7,1,3,5,1,7,1,15,15,-1,-1,South,South,Stop,Stop,West
15,3,1,0,1,1,5,7,1,3,5,1,7,1,14,14,-1,-1,West,South,Stop,Stop,West
14,3,1,0,1,1,4,7,1,3,5,1,7,1,14,13,-1,-1,South,South,Stop,Stop,North
13,3,1,0,1,0,4,6,1,3,5,1,7,1,12,12,-1,-1,South,North,Stop,Stop,North
13,4,1,1,1,0,4,6,1,4,5,1,7,1,11,12,-1,-1,South,North,Stop,Stop,North
13,5,1,1,1,0,4,6,1,4,5,1,7,1,10,13,-1,-1,West,North,Stop,Stop,North
13,6,1,1,1,0,3,6,1,5,5,1,7,1,10,13,-1,-1,South,East,Stop,Stop,North
13,7,1,1,1,0,3,5,2,5,5,1,7,1,12,13,-1,-1,South,East,Stop,Stop,North
13,8,1,1,1,0,3,5,2,5,5,1,7,1,13,14,-1,-1,North,North,Stop,Stop,North
13,9,1,1,1,0,3,6,2,6,5,1,7,1,13,14,-1,-1,North,North,Stop,Stop,North
13,10,1,1,1,0,3,6,2,6,5,1,7,1,14,15,-1,-1,North,East,Stop,Stop,North
13,11,1,1,1,0,3,6,3,6,5,1,7,1,15,15,-1,-1,East,East,Stop,Stop,West
13,12,0,1,1,1,4,6,4,6,5,1,7,1,15,15,-1,-1,South,West,Stop,Stop,West
12,12,0,0,1,1,4,5,3,6,5,1,7,1,15,15,-1,-1,South,North,Stop,Stop,West
11,12,0,1,1,1,4,4,3,7,5,1,7,1,15,13,-1,-1,West,East,Stop,Stop,West
10,12,1,1,1,1,3,4,4,7,5,1,7,1,15,11,-1,-1,North,North,Stop,Stop,West
9,12,1,1,1,1,3,5,4,8,5,1,7,1,13,9,-1,-1,South,West,Stop,Stop,West
8,12,1,1,1,1,3,4,3,8,5,1,7,1,13,9,-1,-1,East,East,Stop,Stop,West
7,12,0,0,1,1,4,4,4,8,5,1,7,1,11,7,-1,-1,North,West,Stop,Stop,West
6,12,0,0,1,1,4,5,3,8,5,1,7,1,9,7,-1,-1,South,West,Stop,Stop,West
5,12,0,0,1,1,4,4,3,8,5,1,7,1,9,6,-1,-1,North,East,Stop,Stop,East
4,12,0,0,1,1,4,5,4,8,5,1,7,1,7,4,-1,-1,West,North,Stop,Stop,East
5,12,0,0,1,1,3,5,4,9,5,1,7,1,9,4,-1,-1,East,North,Stop,Stop,East
6,12,0,0,1,1,4,5,4,10,5,1,7,1,9,4,-1,-1,East,North,Stop,Stop,East
7,12,0,0,1,1,5,5,4,10,5,1,7,1,9,5,-1,-1,West,West,Stop,Stop,South
8,12,1,1,1,1,4,5,3,10,5,1,7,1,11,7,-1,-1,East,East,Stop,Stop,South
8,11,1,1,1,0,5,5,4,10,5,1,7,1,9,5,-1,-1,North,East,Stop,Stop,North
8,10,1,1,1,0,5,6,4,10,5,1,7,1,7,4,-1,-1,North,East,Stop,Stop,North
8,11,1,1,1,0,5,6,5,10,5,1,7,1,8,4,-1,-1,South,East,Stop,Stop,North
8,12,1,1,1,1,5,5,6,10,5,1,7,1,10,4,-1,-1,North,South,Stop,Stop,North
8,13,1,1,1,0,5,6,6,9,5,1,7,1,10,6,-1,-1,South,South,Stop,Stop,West
8,14,1,1,1,1,5,5,6,8,5,1,7,1,12,8,-1,-1,North,South,Stop,Stop,West
7,14,1,0,1,1,5,6,6,7,5,1,7,1,10,8,-1,-1,North,North,Stop,Stop,East
6,14,1,0,1,1,5,6,6,8,5,1,7,1,9,6,-1,-1,North,North,Stop,Stop,East
7,14,1,0,1,1,5,6,6,8,5,1,7,1,10,7,-1,-1,North,North,Stop,Stop,East
8,14,1,1,1,1,5,7,6,9,5,1,7,1,10,7,-1,-1,South,South,Stop,Stop,South
9,14,1,1,1,1,5,6,6,8,5,1,7,1,12,9,-1,-1,North,South,Stop,Stop,West
9,13,1,1,1,1,5,7,6,8,5,1,7,1,10,8,-1,-1,South,South,Stop,Stop,South
8,13,1,1,1,0,5,6,6,8,5,1,7,1,10,7,-1,-1,South,South,Stop,Stop,West
8,12,1,1,1,1,5,6,6,8,5,1,7,1,9,6,-1,-1,South,South,Stop,Stop,West
7,12,0,0,1,1,5,5,6,7,5,1,7,1,9,6,-1,-1,North,North,Stop,Stop,East
6,12,0,0,1,1,5,6,6,8,5,1,7,1,7,4,-1,-1,West,South,Stop,Stop,East
7,12,0,0,1,1,4,6,6,7,5,1,7,1,9,6,-1,-1,East,North,Stop,Stop,East
8,12,1,1,1,1,5,6,6,8,5,1,7,1,9,6,-1,-1,East,North,Stop,Stop,South
9,12,1,1,1,1,6,6,6,8,5,1,7,1,9,7,-1,-1,East,North,Stop,Stop,West
9,11,1,1,1,1,6,6,6,9,5,1,7,1,8,5,-1,-1,West,West,Stop,Stop,South
8,11,1,1,1,0,5,6,5,9,5,1,7,1,8,5,-1,-1,West,West,Stop,Stop,South
8,10,1,1,1,0,5,6,4,9,5,1,7,1,7,5,-1,-1,West,East,Stop,Stop,North
8,9,1,1,1,0,4,6,5,9,5,1,7,1,7,3,-1,-1,East,East,Stop,Stop,North
8,10,1,1,1,0,5,6,5,9,5,1,7,1,7,4,-1,-1,West,East,Stop,Stop,North
8,11,1,1,1,0,4,6,5,9,5,1,7,1,9,5,-1,-1,West,East,Stop,Stop,West
8,12,1,1,1,1,4,6,6,9,5,1,7,1,10,5,-1,-1,East,South,Stop,Stop,West
7,12,0,0,1,1,5,6,6,8,5,1,7,1,8,5,-1,-1,South,North,Stop,Stop,East
6,12,0,0,1,1,5,5,6,9,5,1,7,1,8,3,-1,-1,South,South,Stop,Stop,East
7,12,0,0,1,1,5,4,6,8,5,1,7,1,10,5,-1,-1,West,South,Stop,Stop,East
8,12,1,1,1,1,4,4,6,8,5,1,7,1,12,6,-1,-1,East,South,Stop,Stop,East
9,12,1,1,1,1,5,4,6,8,5,1,7,1,12,7,-1,-1,East,South,Stop,Stop,South
10,12,1,1,1,1,5,4,6,8,5,1,7,1,13,8,-1,-1,South,North,Stop,Stop,West
10,11,1,1,1,1,5,3,6,9,5,1,7,1,13,6,-1,-1,East,West,Stop,Stop,West
9,11,1,1,1,1,6,3,5,9,5,1,7,1,11,6,-1,-1,West,West,Stop,Stop,South
8,11,1,1,1,0,5,3,4,9,5,1,7,1,11,6,-1,-1,East,North,Stop,Stop,South
8,10,1,1,1,0,6,3,4,10,5,1,7,1,9,4,-1,-1,East,East,Stop,Stop,South
8,9,1,1,1,0,7,3,5,10,5,1,7,1,7,4,-1,-1,East,West,Stop,Stop,South
8,8,1,1,1,0,8,3,4,10,5,1,7,1,5,6,-1,-1,East,South,Stop,Stop,South
8,7,1,1,1,0,9,3,4,9,5,1,7,1,5,6,-1,-1,North,North,Stop,Stop,West
8,6,1,1,1,1,9,4,4,10,5,1,7,1,3,8,-1,-1,North,North,Stop,Stop,West
7,6,0,0,1,1,9,4,4,10,5,1,7,1,4,7,-1,-1,North,East,Stop,Stop,West
6,6,1,0,1,1,9,4,5,10,5,1,7,1,5,5,-1,-1,East,West,Stop,Stop,West
5,6,1,1,1,1,10,4,4,10,5,1,7,1,7,5,-1,-1,West,South,Stop,Stop,North
4,6,1,1,1,1,9,4,4,9,5,1,7,1,7,3,-1,-1,West,South,Stop,Stop,North
4,7,1,1,1,1,9,4,4,9,5,1,7,1,8,2,-1,-1,West,Stop,Stop,Stop,North
4,8,1,1,1,1,8,4,4,9,5,1,7,1,8,1,-1,-1,South,Stop,Stop,Stop,East
4,9,1,1,1,1,8,3,3,1,5,1,7,1,10,-1,-1,-1,West,Stop,Stop,Stop,East
5,9,1,1,1,1,7,3,3,1,5,1,7,1,8,-1,-1,-1,West,Stop,Stop,Stop,South
6,9,1,1,0,1,7,3,3,1,5,1,7,1,7,-1,-1,-1,West,Stop,Stop,Stop,South
6,8,1,1,0,1,6,3,3,1,5,1,7,1,5,-1,-1,-1,West,Stop,Stop,Stop,South
6,7,1,1,0,1,6,3,3,1,5,1,7,1,4,-1,-1,-1,West,Stop,Stop,Stop,West
6,6,1,0,1,1,6,3,3,1,5,1,7,1,3,-1,-1,-1,West,Stop,Stop,Stop,South
5,6,1,1,1,1,6,3,3,1,5,1,7,1,4,-1,-1,-1,West,Stop,Stop,Stop,South
5,5,1,1,0,1,6,3,3,1,5,1,7,1,3,-1,-1,-1,West,Stop,Stop,Stop,South
5,4,1,1,0,1,6,3,3,1,5,1,7,1,2,-1,-1,-1,East,Stop,Stop,Stop,East
5,3,1,0,1,1,7,3,3,1,5,1,7,1,2,-1,-1,-1,Stop,Stop,Stop,Stop,East
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,South,West,West,North,East
2,18,0,0,1,1,5,8,10,3,16,6,25,13,13,23,26,27,South,West,West,North,East
3,18,0,0,1,1,5,8,9,3,16,6,25,14,12,21,25,25,South,West,West,North,East
4,18,0,0,1,1,5,8,9,3,15,6,25,15,11,20,23,24,North,West,East,South,East
5,18,0,0,1,1,5,9,9,3,16,6,25,15,9,19,23,24,North,West,West,West,East
6,18,0,0,1,1,5,10,9,3,15,6,25,14,9,18,21,22,North,West,West,West,East
7,18,0,0,1,1,5,10,9,3,15,6,24,14,10,17,20,21,East,West,West,East,East
8,18,0,0,1,1,6,10,9,3,15,6,24,14,10,16,19,21,West,West,West,West,East
9,18,0,0,1,1,5,10,9,3,15,6,25,14,12,15,18,19,West,West,West,East,East
10,18,0,0,1,1,4,10,8,3,14,6,24,14,14,17,16,19,West,East,East,West,East
11,18,0,0,1,1,4,10,9,3,15,6,25,14,15,17,16,17,East,West,East,West,East
12,18,0,0,1,1,5,10,8,3,16,6,24,14,15,19,16,16,East,West,East,North,East
13,18,0,0,1,1,5,10,8,3,17,6,24,14,16,20,16,14,South,North,South,East,East
14,18,0,1,1,1,5,9,8,4,17,5,24,15,18,20,16,14,South,North,East,East,East
15,18,0,1,1,1,5,8,8,4,18,5,25,15,20,21,16,13,North,North,East,East,East
16,18,0,1,1,1,5,9,8,4,18,5,25,15,20,22,15,12,West,North,South,East,East
17,18,0,1,1,1,4,9,8,5,18,4,25,15,22,22,15,11,West,North,South,North,East
18,18,0,1,1,1,3,9,8,5,18,3,25,15,24,23,15,9,North,East,North,North,East
19,18,0,1,1,1,3,10,9,5,18,4,25,16,24,23,15,7,East,South,West,North,East
20,18,0,1,1,1,4,10,9,4,17,4,25,17,24,25,17,6,South,East,West,North,East
21,18,0,1,1,1,4,9,10,4,17,4,25,17,26,25,18,4,North,East,West,South,East
22,18,0,0,1,1,4,10,11,4,16,4,25,18,26,25,20,4,South,West,East,South,East
23,18,0,0,1,1,4,9,10,4,17,4,25,17,28,27,20,4,North,West,West,North,East
24,18,0,0,1,1,4,10,9,4,16,4,25,16,28,29,22,2,North,East,West,South,South
25,18,0,1,0,1,4,10,10,4,15,4,25,17,29,29,24,2,West,West,South,Stop,South
25,17,1,1,0,0,3,10,9,4,15,3,25,16,29,29,24,1,West,West,North,Stop,West
25,16,1,1,0,1,3,10,9,4,15,4,7,1,28,28,22,-1,South,West,South,Stop,West
24,16,0,1,1,1,3,9,8,4,15,3,7,1,28,28,22,-1,North,North,South,Stop,West
23,16,0,1,1,1,3,10,8,5,15,3,7,1,26,26,21,-1,North,North,West,Stop,West
22,16,0,1,1,1,3,10,8,6,14,3,7,1,25,24,21,-1,East,South,East,Stop,West
21,16,1,1,1,1,4,10,8,5,15,3,7,1,23,24,19,-1,South,East,East,Stop,South
20,16,1,1,1,0,4,9,9,5,15,3,7,1,23,22,18,-1,West,East,East,Stop,South
20,15,1,1,1,0,3,9,10,5,16,3,7,1,23,20,16,-1,West,South,East,Stop,West
20,14,1,1,0,1,3,9,10,4,16,3,7,1,22,20,15,-1,East,West,West,Stop,West
19,14,0,1,1,1,4,9,9,4,15,3,7,1,20,20,15,-1,West,West,West,Stop,West
18,14,0,1,1,1,3,9,9,4,15,3,7,1,20,19,14,-1,West,West,West,Stop,West
17,14,1,1,1,1,3,9,8,4,14,3,7,1,19,19,14,-1,South,East,East,Stop,West
16,14,1,0,1,1,3,8,9,4,15,3,7,1,19,17,12,-1,East,East,North,Stop,East
15,14,1,0,1,1,4,8,9,4,15,4,7,1,17,16,10,-1,North,South,North,Stop,East
16,14,1,0,1,1,4,9,9,3,15,4,7,1,17,18,11,-1,East,North,West,Stop,South
17,14,1,1,1,1,5,9,9,4,14,4,7,1,17,18,13,-1,West,North,West,Stop,South
17,13,1,1,1,0,4,9,9,5,14,4,7,1,17,16,12,-1,South,South,East,Stop,West
17,12,1,1,1,1,4,8,9,4,15,4,7,1,17,16,10,-1,East,West,East,Stop,West
16,12,0,1,1,1,5,8,8,4,15,4,7,1,15,16,9,-1,East,West,West,Stop,West
15,12,0,1,1,1,5,8,8,4,14,4,7,1,14,15,9,-1,East,North,East,Stop,East
14,12,1,1,1,1,6,8,8,5,15,4,7,1,12,13,9,-1,South,North,East,Stop,East
15,12,0,1,1,1,6,7,8,5,16,4,7,1,14,14,9,-1,South,East,West,Stop,West
16,12,0,1,1,1,6,6,9,5,15,4,7,1,16,14,9,-1,East,East,East,Stop,East
15,12,0,1,1,1,7,6,9,5,16,4,7,1,14,13,9,-1,West,East,East,Stop,East
16,12,0,1,1,1,6,6,9,5,17,4,7,1,16,14,9,-1,North,East,East,Stop,East
17,12,1,1,1,1,6,7,10,5,18,4,7,1,16,14,9,-1,North,South,West,Stop,West
18,12,1,1,1,1,6,7,10,4,17,4,7,1,17,16,9,-1,North,East,North,Stop,South
17,12,1,1,1,1,6,7,11,4,17,5,7,1,16,14,7,-1,West,East,North,Stop,South
17,11,1,1,1,1,5,7,11,4,17,6,7,1,16,13,5,-1,South,North,North,Stop,West
17,10,1,0,1,1,5,6,11,5,17,6,7,1,16,11,4,-1,South,North,South,Stop,West
16,10,1,0,1,1,5,6,11,5,17,5,7,1,15,10,6,-1,East,North,North,Stop,West
15,10,1,0,1,1,6,6,11,5,17,6,7,1,13,9,6,-1,West,South,East,Stop,South
14,10,1,1,1,1,5,6,11,4,18,6,7,1,13,9,8,-1,West,West,West,Stop,South
14,9,1,1,0,1,5,6,10,4,17,6,7,1,12,9,6,-1,West,West,West,Stop,East
14,8,1,1,1,1,4,6,9,4,17,6,7,1,12,9,5,-1,South,East,West,Stop,East
15,8,0,0,1,1,4,5,10,4,16,6,7,1,14,9,3,-1,South,North,East,Stop,East
16,8,0,0,1,1,4,5,10,5,17,6,7,1,15,9,3,-1,North,East,East,Stop,East
17,8,0,0,1,1,4,6,11,5,18,6,7,1,15,9,3,-1,North,West,East,Stop,West
18,8,0,0,1,1,4,7,10,5,18,6,7,1,15,11,2,-1,South,West,East,Stop,West
17,8,0,0,1,1,4,6,10,5,18,6,7,1,15,10,3,-1,South,East,East,Stop,West
16,8,0,0,1,1,4,6,11,5,18,6,7,1,14,8,4,-1,West,North,East,Stop,West
15,8,0,0,1,1,3,6,11,6,19,6,7,1,14,6,6,-1,South,North,West,Stop,West
14,8,1,1,1,1,3,5,11,6,18,6,7,1,14,5,6,-1,West,South,West,Stop,South
13,8,1,1,1,0,2,5,11,5,18,6,7,1,14,5,7,-1,West,South,East,Stop,East
13,7,1,1,1,0,1,5,11,4,19,6,7,1,14,5,7,-1,East,South,South,Stop,South
14,7,1,1,0,1,2,5,11,3,19,5,7,1,14,7,7,-1,North,North,East,Stop,East
14,6,1,1,1,1,2,6,11,4,20,5,7,1,12,5,7,-1,North,North,South,Stop,East
15,6,0,0,1,1,2,6,11,5,20,4,7,1,13,5,7,-1,West,North,East,Stop,East
16,6,0,0,1,1,1,6,11,6,21,4,7,1,15,5,7,-1,West,West,East,Stop,East
17,6,0,1,1,1,1,6,10,6,21,4,7,1,16,7,6,-1,South,North,West,Stop,East
18,6,0,1,1,1,1,5,10,7,20,4,7,1,18,9,4,-1,East,West,North,Stop,East
19,6,0,1,1,1,2,5,9,7,20,5,7,1,18,11,2,-1,East,South,West,Stop,West
20,6,0,1,1,1,3,5,9,6,19,5,7,1,18,11,2,-1,North,North,East,Stop,East
19,6,0,1,1,1,3,6,9,7,20,5,7,1,16,11,2,-1,West,East,Stop,Stop,West
20,6,0,1,1,1,2,6,10,7,5,1,7,1,18,11,-1,-1,West,West,Stop,Stop,West
19,6,0,1,1,1,2,6,9,7,5,1,7,1,17,11,-1,-1,East,East,Stop,Stop,West
18,6,0,1,1,1,3,6,10,7,5,1,7,1,15,9,-1,-1,South,West,Stop,Stop,West
17,6,0,1,1,1,3,5,9,7,5,1,7,1,15,9,-1,-1,East,South,Stop,Stop,West
16,6,0,0,1,1,4,5,9,6,5,1,7,1,13,7,-1,-1,East,North,Stop,Stop,West
15,6,0,0,1,1,4,5,9,7,5,1,7,1,12,7,-1,-1,East,North,Stop,Stop,West
14,6,1,1,1,1,4,5,9,7,5,1,7,1,11,6,-1,-1,East,West,Stop,Stop,North
13,6,1,1,1,0,4,5,8,7,5,1,7,1,10,6,-1,-1,East,East,Stop,Stop,North
13,7,1,1,1,0,4,5,9,7,5,1,7,1,11,4,-1,-1,East,South,Stop,Stop,North
13,8,1,1,1,0,4,5,9,6,5,1,7,1,12,6,-1,-1,South,West,Stop,Stop,North
13,9,1,1,1,0,4,4,8,6,5,1,7,1,14,8,-1,-1,East,North,Stop,Stop,North
13,10,1,1,1,0,5,4,8,7,5,1,7,1,14,8,-1,-1,North,South,Stop,Stop,North
13,11,1,1,1,0,5,5,8,6,5,1,7,1,14,10,-1,-1,South,East,Stop,Stop,West
13,12,0,1,1,1,5,4,9,6,5,1,7,1,16,10,-1,-1,South,North,Stop,Stop,West
12,12,0,0,1,1,5,3,9,7,5,1,7,1,16,8,-1,-1,West,East,Stop,Stop,West
11,12,0,1,1,1,4,3,10,7,5,1,7,1,16,6,-1,-1,East,North,Stop,Stop,South
10,12,1,1,1,1,5,3,10,8,5,1,7,1,14,4,-1,-1,East,South,Stop,Stop,South
10,11,1,1,1,1,6,3,10,7,5,1,7,1,12,4,-1,-1,East,North,Stop,Stop,South
10,10,1,1,1,1,6,3,10,8,5,1,7,1,11,2,-1,-1,West,Stop,Stop,Stop,South
10,9,1,1,1,1,5,3,10,8,5,1,7,1,11,1,-1,-1,West,Stop,Stop,Stop,West
10,8,1,1,1,1,4,3,3,1,5,1,7,1,11,-1,-1,-1,West,Stop,Stop,Stop,West
