@relation 'log.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
2,6,0,1,1,1,5,6,11,8,14,4,23,15,3,11,14,30,East,North,North,East,13.25,8.25,14.5,East
3,6,1,1,1,1,6,6,11,9,14,5,23,15,3,11,12,30,East,North,West,East,13.5,8.75,14,East
4,6,1,1,1,1,7,6,11,10,13,5,24,15,3,11,10,30,Stop,North,East,North,13.75,9,13.5,East
5,6,1,1,1,1,6,6,11,11,14,5,25,15,1,11,10,30,Stop,North,West,North,14,9.25,13,East
6,6,1,0,1,1,1,1,11,11,13,5,25,16,-1,10,8,30,Stop,North,South,North,12.5,8.25,11.75,East
7,6,0,0,1,1,1,1,11,12,13,4,25,17,-1,10,8,29,Stop,North,East,South,12.5,8.5,11.5,East
8,6,1,1,1,1,1,1,11,12,14,4,25,17,-1,9,8,27,Stop,East,South,North,12.75,8.5,10.75,East
9,6,1,1,1,1,1,1,12,12,14,3,25,16,-1,9,8,27,Stop,East,North,North,13,8,10.75,East
10,6,1,1,1,1,1,1,13,12,14,4,25,17,-1,9,6,27,Stop,South,North,South,13.25,8.5,10.25,South
11,6,1,1,0,1,1,1,13,11,14,4,25,18,-1,7,5,25,Stop,North,North,North,13.25,8.5,9,South
11,5,1,1,0,1,1,1,13,12,14,5,25,17,-1,9,3,27,Stop,East,South,South,13.25,8.75,9.5,South
11,4,1,1,0,1,1,1,14,12,14,4,25,18,-1,11,3,27,Stop,West,South,South,13.5,8.75,10,West
11,3,1,0,0,1,1,1,13,12,14,4,25,17,-1,11,4,28,Stop,South,South,South,13.25,8.5,10.5,North
10,3,1,0,1,1,1,1,13,11,14,3,25,17,-1,11,4,29,Stop,South,North,South,13.25,8,10.75,East
10,4,1,1,1,1,1,1,13,10,14,4,25,17,-1,9,4,28,Stop,South,South,South,13.25,8,10,South
11,4,1,1,0,1,1,1,13,9,14,3,25,17,-1,7,4,27,Stop,North,North,North,13.25,7.5,9.25,West
11,3,1,0,0,1,1,1,13,10,14,4,25,17,-1,9,4,29,Stop,North,North,North,13.25,8,10.25,North
10,3,1,0,1,1,1,1,13,10,14,5,25,18,-1,10,6,30,Stop,North,North,West,13.25,8.5,11.25,East
10,4,1,1,1,1,1,1,13,11,14,5,25,18,-1,10,5,28,Stop,North,North,West,13.25,8.75,10.5,North
11,4,1,1,0,1,1,1,13,11,14,5,24,18,-1,9,4,26,Stop,South,North,East,13,8.75,9.5,North
11,5,1,1,0,1,1,1,13,10,14,5,23,18,-1,7,3,26,Stop,North,South,East,12.75,8.5,8.75,North
11,6,1,1,0,1,1,1,13,11,14,4,24,18,-1,7,5,25,Stop,South,West,East,13,8.5,9,North
11,7,1,1,0,1,1,1,13,10,13,4,24,18,-1,5,5,25,Stop,East,East,East,12.75,8.25,8.5,North
11,8,1,1,0,1,1,1,14,10,14,4,25,18,-1,5,7,24,Stop,North,East,South,13.5,8.25,8.75,North
11,9,1,1,0,1,1,1,14,11,15,4,25,18,-1,5,9,22,Stop,East,South,South,13.75,8.5,8.75,North
11,10,1,1,0,1,1,1,15,11,15,3,25,17,-1,5,11,21,Stop,North,East,South,14,8,9,North
11,11,1,1,0,1,1,1,15,12,16,3,25,17,-1,5,13,19,Stop,East,East,West,14.25,8.25,9,East
11,12,0,1,1,1,1,1,16,12,16,3,25,16,-1,5,14,17,Stop,East,West,South,14.5,8,8.75,East
12,12,0,0,1,1,1,1,16,12,15,3,24,16,-1,4,12,15,Stop,West,West,West,14,8,7.5,East
13,12,0,1,1,1,1,1,15,12,14,3,24,15,-1,2,10,13,Stop,Stop,East,North,13.5,7.75,6,East
14,12,1,1,1,1,1,1,15,12,15,3,23,15,-1,1,10,13,Stop,Stop,East,West,13.5,7.75,5.75,East
15,12,0,1,1,1,1,1,3,1,15,3,23,16,-1,-1,9,11,Stop,Stop,East,South,10.5,5.25,4.5,South
16,12,0,1,1,1,1,1,3,1,15,3,22,16,-1,-1,10,9,Stop,Stop,East,East,10.25,5.25,4.25,West
16,11,1,1,1,1,1,1,3,1,15,3,22,15,-1,-1,9,11,Stop,Stop,East,East,10.25,5,4.5,South
15,11,1,1,1,1,1,1,3,1,15,3,23,15,-1,-1,8,13,Stop,Stop,East,South,10.5,5,4.75,East
15,10,1,0,1,1,1,1,3,1,15,3,24,15,-1,-1,7,13,Stop,Stop,North,North,10.75,5,4.5,North
16,10,1,0,1,1,1,1,3,1,15,4,24,14,-1,-1,7,13,Stop,Stop,North,North,10.75,5,4.5,North
16,11,1,1,1,1,1,1,3,1,15,4,24,15,-1,-1,8,13,Stop,Stop,North,North,10.75,5.25,4.75,West
16,12,0,1,1,1,1,1,3,1,15,4,24,16,-1,-1,9,12,Stop,Stop,East,South,10.75,5.5,4.75,South
15,12,0,1,1,1,1,1,3,1,16,4,24,16,-1,-1,9,12,Stop,Stop,East,South,11,5.5,4.75,South
15,11,1,1,1,1,1,1,3,1,17,4,24,15,-1,-1,9,13,Stop,Stop,East,North,11.25,5.25,5,East
15,10,1,0,1,1,1,1,3,1,18,4,24,15,-1,-1,9,15,Stop,Stop,West,East,11.5,5.25,5.5,East
16,10,1,0,1,1,1,1,3,1,17,4,24,16,-1,-1,7,15,Stop,Stop,South,East,11.25,5.5,5,North
17,10,1,0,1,1,1,1,3,1,17,3,25,16,-1,-1,7,14,Stop,Stop,East,West,11.5,5.25,4.75,East
17,11,1,1,1,1,1,1,3,1,18,3,25,16,-1,-1,9,12,Stop,Stop,East,West,11.75,5.25,4.75,East
18,11,1,1,1,1,1,1,3,1,19,3,24,16,-1,-1,9,10,Stop,Stop,East,West,11.75,5.25,4.25,East
19,11,1,1,1,1,1,1,3,1,20,3,23,16,-1,-1,9,8,Stop,Stop,East,West,11.75,5.25,3.75,North
20,11,1,1,0,1,1,1,3,1,21,3,22,16,-1,-1,9,6,Stop,Stop,North,West,11.75,5.25,3.25,North
20,12,1,1,0,1,1,1,3,1,21,4,21,16,-1,-1,9,5,Stop,Stop,South,East,11.5,5.5,3,North
20,13,1,1,0,1,1,1,3,1,21,3,21,16,-1,-1,11,5,Stop,Stop,East,West,11.5,5.25,3.5,North
20,14,1,1,0,1,1,1,3,1,22,3,22,16,-1,-1,13,3,Stop,Stop,East,East,12,5.25,3.5,North
20,15,1,1,1,0,1,1,3,1,23,3,21,16,-1,-1,15,3,Stop,Stop,East,South,12,5.25,4,East
20,16,1,1,1,0,1,1,3,1,23,3,22,16,-1,-1,16,3,Stop,Stop,North,East,12.25,5.25,4.25,East
21,16,1,1,1,1,1,1,3,1,23,4,22,15,-1,-1,14,3,Stop,Stop,North,North,12.25,5.25,3.75,South
22,16,0,1,1,1,1,1,3,1,23,4,23,15,-1,-1,13,1,Stop,Stop,West,West,12.5,5.25,3,East
22,15,1,1,1,1,1,1,3,1,22,4,23,16,-1,-1,11,1,Stop,Stop,South,West,12.25,5.5,2.5,East
23,15,1,1,1,1,1,1,3,1,22,3,22,16,-1,-1,13,2,Stop,Stop,West,West,12,5.25,3.25,North
24,15,1,1,1,1,1,1,3,1,21,3,22,16,-1,-1,15,3,Stop,Stop,West,Stop,11.75,5.25,4,West
24,16,0,1,1,1,1,1,3,1,20,3,22,16,-1,-1,17,1,Stop,Stop,North,Stop,11.5,5.25,4,South
23,16,0,1,1,1,1,1,3,1,20,4,7,1,-1,-1,15,-1,Stop,Stop,North,Stop,7.75,1.75,3,West
23,15,1,1,1,1,1,1,3,1,20,4,7,1,-1,-1,14,-1,Stop,Stop,North,Stop,7.75,1.75,2.75,West
22,15,1,1,1,1,1,1,3,1,20,4,7,1,-1,-1,13,-1,Stop,Stop,North,Stop,7.75,1.75,2.5,West
21,15,1,0,1,1,1,1,3,1,20,4,7,1,-1,-1,12,-1,Stop,Stop,North,Stop,7.75,1.75,2.25,South
20,15,1,1,1,0,1,1,3,1,20,4,7,1,-1,-1,11,-1,Stop,Stop,East,Stop,7.75,1.75,2,South
20,14,1,1,0,1,1,1,3,1,21,4,7,1,-1,-1,11,-1,Stop,Stop,East,Stop,8,1.75,2,South
20,13,1,1,0,1,1,1,3,1,22,4,7,1,-1,-1,11,-1,Stop,Stop,East,Stop,8.25,1.75,2,South
20,12,1,1,0,1,1,1,3,1,22,4,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,8.25,1.75,1.75,South
20,11,1,1,0,1,1,1,3,1,22,3,7,1,-1,-1,10,-1,Stop,Stop,West,Stop,8.25,1.5,1.75,East
20,10,1,0,1,1,1,1,3,1,21,3,7,1,-1,-1,8,-1,Stop,Stop,West,Stop,8,1.5,1.25,East
21,10,0,0,1,1,1,1,3,1,21,3,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,8,1.5,1,North
22,10,1,0,1,1,1,1,3,1,20,3,7,1,-1,-1,9,-1,Stop,Stop,North,Stop,7.75,1.5,1.5,East
22,11,0,1,1,0,1,1,3,1,20,4,7,1,-1,-1,9,-1,Stop,Stop,North,Stop,7.75,1.75,1.5,South
23,11,0,1,1,1,1,1,3,1,20,5,7,1,-1,-1,9,-1,Stop,Stop,South,Stop,7.75,2,1.5,West
23,10,1,1,1,1,1,1,3,1,20,4,7,1,-1,-1,9,-1,Stop,Stop,East,Stop,7.75,1.75,1.5,West
22,10,1,0,1,1,1,1,3,1,21,4,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,8,1.75,1,West
21,10,0,0,1,1,1,1,3,1,20,4,7,1,-1,-1,7,-1,Stop,Stop,South,Stop,7.75,1.75,1,North
20,10,1,0,1,1,1,1,3,1,20,3,7,1,-1,-1,7,-1,Stop,Stop,North,Stop,7.75,1.5,1,North
20,11,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,7,-1,Stop,Stop,North,Stop,7.75,1.75,1,North
20,12,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,8,-1,Stop,Stop,North,Stop,7.75,1.75,1.25,North
20,13,1,1,0,1,1,1,3,1,20,5,7,1,-1,-1,8,-1,Stop,Stop,North,Stop,7.75,2,1.25,North
20,14,1,1,0,1,1,1,3,1,20,6,7,1,-1,-1,8,-1,Stop,Stop,South,Stop,7.75,2.25,1.25,North
20,15,1,1,1,0,1,1,3,1,20,5,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,7.75,2,1.75,North
20,16,1,1,1,0,1,1,3,1,20,4,7,1,-1,-1,12,-1,Stop,Stop,West,Stop,7.75,1.75,2.25,West
20,17,1,1,1,1,1,1,3,1,19,4,7,1,-1,-1,14,-1,Stop,Stop,West,Stop,7.5,1.75,2.75,North
19,17,1,0,1,1,1,1,3,1,19,4,7,1,-1,-1,13,-1,Stop,Stop,East,Stop,7.5,1.75,2.5,East
19,18,0,1,1,1,1,1,3,1,20,4,7,1,-1,-1,15,-1,Stop,Stop,South,Stop,7.75,1.75,3,South
20,18,0,1,1,1,1,1,3,1,20,3,7,1,-1,-1,15,-1,Stop,Stop,South,Stop,7.75,1.5,3,South
20,17,1,1,1,1,1,1,3,1,20,3,7,1,-1,-1,14,-1,Stop,Stop,East,Stop,7.75,1.5,2.75,South
20,16,1,1,1,0,1,1,3,1,21,3,7,1,-1,-1,14,-1,Stop,Stop,West,Stop,8,1.5,2.75,South
20,15,1,1,1,0,1,1,3,1,20,3,7,1,-1,-1,12,-1,Stop,Stop,North,Stop,7.75,1.5,2.25,South
20,14,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,10,-1,Stop,Stop,South,Stop,7.75,1.75,1.75,South
20,13,1,1,0,1,1,1,3,1,20,3,7,1,-1,-1,10,-1,Stop,Stop,North,Stop,7.75,1.5,1.75,South
20,12,1,1,0,1,1,1,3,1,20,4,7,1,-1,-1,8,-1,Stop,Stop,East,Stop,7.75,1.75,1.25,South
20,11,1,1,0,1,1,1,3,1,21,4,7,1,-1,-1,8,-1,Stop,Stop,West,Stop,8,1.75,1.25,East
20,10,1,0,1,1,1,1,3,1,20,4,7,1,-1,-1,6,-1,Stop,Stop,West,Stop,7.75,1.75,0.75,East
21,10,0,0,1,1,1,1,3,1,19,4,7,1,-1,-1,8,-1,Stop,Stop,South,Stop,7.5,1.75,1.25,North
22,10,1,0,1,1,1,1,3,1,19,3,7,1,-1,-1,10,-1,Stop,Stop,North,Stop,7.5,1.5,1.75,East
22,11,0,1,1,0,1,1,3,1,19,4,7,1,-1,-1,10,-1,Stop,Stop,North,Stop,7.5,1.75,1.75,South
23,11,0,1,1,1,1,1,3,1,19,4,7,1,-1,-1,11,-1,Stop,Stop,North,Stop,7.5,1.75,2,South
23,10,1,1,1,1,1,1,3,1,19,4,7,1,-1,-1,10,-1,Stop,Stop,North,Stop,7.5,1.75,1.75,South
23,9,1,1,1,0,1,1,3,1,19,5,7,1,-1,-1,8,-1,Stop,Stop,West,Stop,7.5,2,1.25,West
23,8,1,1,1,1,1,1,3,1,18,5,7,1,-1,-1,8,-1,Stop,Stop,North,Stop,7.25,2,1.25,West
22,8,0,0,1,1,1,1,3,1,18,6,7,1,-1,-1,6,-1,Stop,Stop,South,Stop,7.25,2.25,0.75,West
21,8,0,0,1,1,1,1,3,1,18,5,7,1,-1,-1,6,-1,Stop,Stop,West,Stop,7.25,2,0.75,West
20,8,0,0,1,1,1,1,3,1,17,5,7,1,-1,-1,6,-1,Stop,Stop,North,Stop,7,2,0.75,West
19,8,0,0,1,1,1,1,3,1,17,6,7,1,-1,-1,4,-1,Stop,Stop,North,Stop,7,2.25,0.25,West
18,8,0,0,1,1,1,1,3,1,17,6,7,1,-1,-1,3,-1,Stop,Stop,North,Stop,7,2.25,0,West
17,8,0,0,1,1,1,1,3,1,17,6,7,1,-1,-1,2,-1,Stop,Stop,South,Stop,7,2.25,-0.25,West
16,8,0,0,1,1,1,1,3,1,17,5,7,1,-1,-1,4,-1,Stop,Stop,South,Stop,7,2,0.25,West
15,8,0,0,1,1,1,1,3,1,17,4,7,1,-1,-1,6,-1,Stop,Stop,East,Stop,7,1.75,0.75,South
14,8,1,1,1,1,1,1,3,1,18,4,7,1,-1,-1,8,-1,Stop,Stop,East,Stop,7.25,1.75,1.25,South
14,7,1,1,0,1,1,1,3,1,18,4,7,1,-1,-1,7,-1,Stop,Stop,West,Stop,7.25,1.75,1,East
14,6,1,1,1,1,1,1,3,1,17,4,7,1,-1,-1,5,-1,Stop,Stop,East,Stop,7,1.75,0.5,East
15,6,0,0,1,1,1,1,3,1,18,4,7,1,-1,-1,5,-1,Stop,Stop,East,Stop,7.25,1.75,0.5,East
16,6,0,0,1,1,1,1,3,1,19,4,7,1,-1,-1,5,-1,Stop,Stop,South,Stop,7.5,1.75,0.5,South
17,6,0,1,1,1,1,1,3,1,19,3,7,1,-1,-1,5,-1,Stop,Stop,North,Stop,7.5,1.5,0.5,South
17,5,1,1,1,0,1,1,3,1,19,4,7,1,-1,-1,3,-1,Stop,Stop,Stop,Stop,7.5,1.75,0,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,East
10,1,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,7,Stop,Stop,Stop,Stop,9.5,7,7,East
11,1,0,0,1,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,East
12,1,0,0,1,1,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,1,1,0,0,1,8,7,9,7,10,7,11,7,11,10,9,8,Stop,Stop,Stop,Stop,9.5,7,9.5,North
13,2,1,1,0,0,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,North
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,North
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,West
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,East
12,9,0,0,1,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,South
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,South
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,South
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,South
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,South
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,South
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,West
12,3,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
11,3,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,West
10,3,0,0,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,9.5,7,5,West
9,3,0,0,1,1,8,7,9,7,10,7,11,7,5,4,5,6,Stop,Stop,Stop,Stop,9.5,7,5,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,East
10,5,0,0,1,1,8,7,9,7,10,7,11,7,4,3,2,3,Stop,Stop,Stop,Stop,9.5,7,3,West
11,5,0,0,0,1,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,West
10,5,0,0,1,1,8,7,9,7,10,7,11,7,4,3,2,3,Stop,Stop,Stop,Stop,9.5,7,3,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,East
9,3,0,0,1,1,8,7,9,7,10,7,11,7,5,4,5,6,Stop,Stop,Stop,Stop,9.5,7,5,East
10,3,0,0,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,9.5,7,5,East
11,3,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,East
12,3,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,North
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,North
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,10,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
13,11,0,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,West
12,11,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
11,11,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,West
10,11,0,1,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,9.5,7,5,South
9,11,0,1,1,1,8,7,9,7,10,7,11,7,5,4,5,6,Stop,Stop,Stop,Stop,9.5,7,5,South
9,10,1,1,1,0,8,7,9,7,10,7,11,7,4,3,4,5,Stop,Stop,Stop,Stop,9.5,7,4,South
9,9,1,1,1,0,8,7,9,7,10,7,11,7,3,2,3,4,Stop,Stop,Stop,Stop,9.5,7,3,South
9,8,1,1,1,0,8,7,9,7,10,7,11,7,2,1,2,3,Stop,Stop,Stop,Stop,9.5,7,2,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,East
10,1,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,7,Stop,Stop,Stop,Stop,9.5,7,7,East
11,1,0,0,1,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,East
12,1,0,0,1,1,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,1,1,0,0,1,8,7,9,7,10,7,11,7,11,10,9,8,Stop,Stop,Stop,Stop,9.5,7,9.5,North
13,2,1,1,0,0,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,North
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,North
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,10,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
13,11,0,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,West
12,11,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
11,11,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,South
10,11,0,1,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,9.5,7,5,South
10,10,1,1,0,1,8,7,9,7,10,7,11,7,5,4,3,4,Stop,Stop,Stop,Stop,9.5,7,4,South
10,9,1,1,0,1,8,7,9,7,10,7,11,7,4,3,2,3,Stop,Stop,Stop,Stop,9.5,7,3,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,East
10,1,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,7,Stop,Stop,Stop,Stop,9.5,7,7,East
11,1,0,0,1,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,East
12,1,0,0,1,1,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,1,1,0,0,1,8,7,9,7,10,7,11,7,11,10,9,8,Stop,Stop,Stop,Stop,9.5,7,9.5,North
13,2,1,1,0,0,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,North
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,North
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,West
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,East
12,9,0,0,1,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,South
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,South
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,South
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,South
